scheme_name,min_sip,min_lumpsum,expense_ratio,fund_size,fund_age,fund_manager,sortino,alpha,standard_deviation,beta,sharpe,risk_level,amc_name,rating,return_1yr,return_3yr,return_5yr,risk_adjusted_score,cost_efficiency,stability_score,experience_factor,category_Equity,category_Hybrid,category_Other,category_Solution Oriented,sub_category_Arbitrage Mutual Funds,sub_category_Banking and PSU Mutual Funds,sub_category_Childrens Funds,sub_category_Conservative Hybrid Mutual Funds,sub_category_Contra Funds,sub_category_Corporate Bond Mutual Funds,sub_category_Credit Risk Funds,sub_category_Dividend Yield Funds,sub_category_Dynamic Asset Allocation or Balanced Advantage,sub_category_Dynamic Bond,sub_category_ELSS Mutual Funds,sub_category_Equity Savings Mutual Funds,sub_category_Fixed Maturity Plans,sub_category_Flexi Cap Funds,sub_category_Floater Mutual Funds,sub_category_FoFs Domestic,sub_category_FoFs Overseas,sub_category_Focused Funds,sub_category_Gilt Mutual Funds,sub_category_Index Funds,sub_category_Large & Mid Cap Funds,sub_category_Large Cap Mutual Funds,sub_category_Liquid Mutual Funds,sub_category_Low Duration Funds,sub_category_Medium Duration Funds,sub_category_Medium to Long Duration Funds,sub_category_Mid Cap Mutual Funds,sub_category_Money Market Funds,sub_category_Multi Asset Allocation Mutual Funds,sub_category_Multi Cap Funds,sub_category_Overnight Mutual Funds,sub_category_Retirement Funds,sub_category_Sectoral / Thematic Mutual Funds,sub_category_Short Duration Funds,sub_category_Small Cap Mutual Funds,sub_category_Ultra Short Duration Funds,sub_category_Value Funds,amc_name_encoded
Union Corporate Bond Fund,1.2584885824625665,-0.8611253562442248,-0.5332208504589999,-0.5175961030512259,-1.3005424760733453,Parijat Agrawal,-1.2106665513419024,-0.37327346696436325,-1.0840806747557468,-0.01669532416545801,-1.1690927796367212,2,Union Mutual Fund,2,3.1,6.2,8.9,-1.238724116029303,-0.5508450263197531,-0.045435702775206276,-0.48743680611072593,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Dynamic Bond Fund,1.2584885824625665,-0.8611253562442248,1.2481060856275301,-0.5630990767312094,0.6428817921498922,Parijat Agrawal,-2.000970123807282,-0.7647840869948282,-0.9910947163556107,1.2721197623650369,-2.259364426802234,3,Union Mutual Fund,1,2.6,4.7,6.0,-2.143561167903504,-0.8046767866898102,-0.18024040172477204,-0.7499439065357938,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Equity Savings Fund,-0.10995788207717416,-0.8611253562442248,1.6298190005032152,-0.5568386004866479,-1.3005424760733453,Sanjay Bembalkar,0.28471177695043337,-0.5929700738879335,-0.5863323092020777,0.121392006534238,-0.05935199591468118,3,Union Mutual Fund,2,2.0,10.8,8.9,0.19298007997417957,-0.7119138856698817,-0.40191986412980557,-0.6093151027366502,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Flexi Cap Fund,-0.10995788207717416,-0.8611253562442248,0.7603618055085993,-0.37299437125611085,0.6428817921498922,Sanjay Bembalkar,0.57139052382513,-0.32257424998200096,0.8084570667999623,0.144406561650854,0.44684555455502134,6,Union Mutual Fund,4,0.6,27.7,12.9,0.5537695373670571,-0.24140149672070116,-0.5394690291678089,-0.25930563550322644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Focused Fund,-0.10995788207717416,-0.8611253562442248,1.8418817309897069,-0.5287428046573964,-1.6892273297179927,Hardick Bora,0.5403982268657033,-0.17047659903491383,0.684019975411545,-0.01669532416545801,0.4663146911115484,6,Union Mutual Fund,4,-0.1,26.2,8.9,0.5365890870150152,-0.477949308132889,-0.534727377730707,-0.43181030149684246,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Large & Midcap Fund,-0.10995788207717416,-0.8611253562442248,1.0572496281896875,-0.5166799357959243,-2.07791218336264,Sanjay Bembalkar,0.23822333151129338,-0.04654517974469479,0.8836662978588959,0.16742111676747,0.4273764179984943,6,Union Mutual Fund,3,0.7,27.6,8.9,0.30178959887044393,-0.31985021616563064,-0.5420828073890752,-0.4474357241411918,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Largecap Fund,1.2584885824625665,-0.8611253562442248,2.3296260111086378,-0.5420272298592708,-0.9118576224286978,Hardick Bora,0.3854367420685699,-1.1196786058713648,0.857684927129446,0.25947933723393374,0.07693195998100807,6,Union Mutual Fund,2,0.1,24.3,9.9,0.30751641565445825,-0.5577968248407076,-0.5411996743998004,-0.9499493163834646,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Liquid Fund,3.995381511542047,0.8203147379875227,-1.3390592263076684,-0.3193985868209626,0.6428817921498922,Devesh Thacker,2.2062341884348857,-0.2887747719937594,-1.334322298097289,-0.22382632021500176,-0.39032731737564036,2,Union Mutual Fund,4,5.7,4.4,4.6,1.5158747570813977,0.6782442749224409,2.7135632022867306,-0.2218046211567882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Long Term Equity Fund,-0.10995788207717416,-1.0713053680231932,1.947913096232953,-0.48965300176452475,0.6428817921498922,Sanjay Bembalkar,1.0362749782165297,-0.09442777356137035,0.7865780177646362,0.144406561650854,0.5636603738941836,6,Union Mutual Fund,4,2.3,28.5,12.8,0.9317394451119766,-0.4552891939833173,-0.5386746822636588,-0.006173788664768199,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Medium Duration Fund,-0.10995788207717416,-0.8611253562442248,-0.13030166253466577,-0.5511889024122876,-2.07791218336264,Parijat Agrawal,0.1723647004725118,-0.16484335270354022,0.25874595978739345,0.006319230951157992,0.17427764276364324,3,Union Mutual Fund,2,2.3,18.15,8.9,0.17866303801414454,-0.18561853869138412,-0.5131072656454442,-0.486811789204952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,37
Union Money Market Fund,3.995381511542047,0.8203147379875227,-0.9785525844806325,-0.5551589605185948,-2.4665970370072876,Parijat Agrawal,0.1723647004725118,-0.16484335270354022,0.25874595978739345,0.006319230951157992,0.17427764276364324,2,Union Mutual Fund,3,5.4,18.15,8.9,0.17866303801414454,0.9981908268911437,-0.5131072656454442,-0.5443133445361573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,37
Union Overnight Fund,3.995381511542047,0.8203147379875227,-1.3178529532590193,-0.553021236922891,-1.6892273297179927,Devesh Thacker,-2.179175831323985,-0.5281877410771372,-1.338424619791413,-1.0063211941799453,-2.4151175192544505,1,Union Mutual Fund,3,5.4,3.9,8.9,-2.3210924882079356,0.3249704366586386,2.999148259115362,-0.5905645955634312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37
Union Small Cap Fund,-0.10995788207717416,-0.8611253562442248,1.3753437239194253,-0.4687338494351364,0.25419693850524466,Hardick Bora,0.772840454061403,0.9533560440741184,1.0040010675531894,-0.24684087533161778,1.10879619747694,6,Union Mutual Fund,3,-0.1,37.1,12.8,0.8973785444078932,-0.20760141781130984,-0.5459227289075737,0.9747902449474796,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,37
Union Value Discovery Fund,-0.10995788207717416,-0.8611253562442248,1.8842942770870053,-0.5551589605185948,-1.6892273297179927,Sanjay Bembalkar,1.067267275175956,-0.08879452722999674,0.9670801723060767,0.30550844746716577,0.44684555455502134,6,Union Mutual Fund,3,2.9,29.7,8.9,0.9202858115439484,-0.428071679866563,-0.5447863303672568,-0.3955593209619522,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,37
UTI-Arbitrage Fund,-0.10995788207717416,0.8203147379875227,-0.7664898539941408,-0.037829850358246375,0.6428817921498922,Rajeev Gupta,-0.9162397302273493,-0.28314152566238576,-1.2932990811560527,-0.8222047532470173,-0.17616681525384295,1,UTI Mutual Fund,3,5.4,4.7,5.5,-0.729037422252063,-0.5497015852075928,1.2436197346820037,-0.2155544520990485,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Banking & PSU Debt Fund,-0.10995788207717416,-1.0713053680231932,-0.9785525844806325,-0.49713503434948847,0.25419693850524466,Anurag Mittal,0.5326501526258465,-0.3451072353074953,-0.9158854852966773,-4.389460796322495,-0.5071421367148026,3,UTI Mutual Fund,1,11.0,7.9,5.6,0.24452143103030485,-0.07149385336799607,-0.2502880148725456,-0.3218073260806236,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Banking and Financial Services Fund,-0.10995788207717416,0.8203147379875227,1.4601688161140216,-0.4513266715844045,0.6428817921498922,Amit Premchandani,-0.3583783849576696,-0.3873565827927973,1.9584745817192912,0.19043567188408575,-0.42926559048869445,6,UTI Mutual Fund,1,8.2,24.4,6.7,-0.39115523199524127,-0.4562573592529931,-0.5665930307284153,-0.33118257966723313,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,36
UTI-Bond Fund,-0.10995788207717416,-1.0713053680231932,1.2481060856275301,-0.5336290300190054,0.6428817921498922,Amandeep Chopra,0.7108558601425496,0.9167399429201901,-0.5494114139549648,-0.31588454068146576,-0.4682038636017485,3,UTI Mutual Fund,5,12.0,10.4,4.4,0.3876918506306531,-0.694003444235382,-0.41146857462747416,1.1157315571995101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,36
UTI-CCF Investment Plan – Direct Growth,-0.10995788207717416,-0.8611253562442248,1.735850365746461,-0.47255121299889336,0.6428817921498922,Vetri Subramaniam,0.28471177695043337,-0.8802656367879869,0.8289686752705804,0.19043567188408575,-0.4876730001582755,6,UTI Mutual Fund,0,-3.3,24.1,10.1,0.06699011072587326,-0.49880453126723867,-0.540199478962887,-0.8780723722194579,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Core Equity Fund,-0.10995788207717416,0.8203147379875227,2.0751507345248474,-0.34718899356511357,0.6428817921498922,V Srivatsa,0.7186039343824066,0.7167596981564275,0.9410988015766267,0.23646478211731775,0.7388826029029268,6,UTI Mutual Fund,2,4.1,30.7,10.2,0.7484813080235312,-0.4382265405946176,-0.5439650293327994,0.8938505556497501,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Corporate Bond Fund,-0.10995788207717416,-1.0713053680231932,-0.9997588575292817,-0.10501544908036956,-1.3005424760733453,Anurag Mittal,-0.7225378742309327,-0.22399243918296305,-1.104592283226365,-0.2698554304482338,-0.6044878194974376,2,UTI Mutual Fund,3,4.2,6.5,8.9,-0.7118569719000214,-0.18810551220875596,-0.003718287353118687,-0.4046220660956748,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Credit Risk Fund,-0.10995788207717416,-1.0713053680231932,0.2302049792923702,-0.5102667650088125,0.6428817921498922,Ritesh Nambiar,-1.512841446696312,-0.4183394376153521,0.045425231692964016,-4.389460796322495,-1.5390063742107347,4,UTI Mutual Fund,4,5.0,8.3,3.064,-1.570879489502111,-0.6392792082809053,-0.49742527407748605,-0.3655585094848016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Dividend Yield Fund,-0.10995788207717416,0.8203147379875227,1.5874064544059168,-0.1517399791007552,0.6428817921498922,Swati Kulkarni,0.2304752572714369,-0.1479436137094195,0.6594060452468031,-0.08573898951530601,0.40790728144196725,6,UTI Mutual Fund,0,-1.5,26.8,11.3,0.29033596530241634,-0.43299339414741805,-0.533721131742877,-0.0655503947132954,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Dynamic Bond Fund,-0.10995788207717416,-1.0713053680231932,0.2302049792923702,-0.5055332341897538,0.6428817921498922,Sudhir Agrawal,1.3694421705303663,1.1054536950212055,-0.4618952178136604,-0.6841174225473213,-0.4682038636017485,3,UTI Mutual Fund,3,12.5,11.0,6.3,0.8744712772718375,-0.5557891755719698,-0.4310556775914453,1.3251122206337904,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Equity Savings Fund,-1.4784043466169148,0.8203147379875227,-0.045476570340069015,-0.5379044772104132,-1.3005424760733453,V Srivatsa,1.1060076463752393,0.4379140047534345,-0.5671881412961672,0.121392006534238,1.069857924363886,3,UTI Mutual Fund,4,6.1,14.7,8.9,1.132178032552464,-0.3544776131964342,-0.406978501899097,-0.037424633953466756,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Flexi Cap Fund,-0.10995788207717416,0.8203147379875227,0.4210614367302126,3.078971152178068,0.6428817921498922,Ajay Tyagi,-0.21116497440039306,-1.4942894869077088,1.0026336269884812,0.25947933723393374,-0.11775940558426229,6,UTI Mutual Fund,4,-9.0,22.5,12.2,-0.1907166445547537,-0.26975773491075516,-0.545881266466038,-1.5593407995130861,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
UTI-Floater Fund,-0.10995788207717416,-1.0713053680231932,-0.7452835809454917,-0.32718600849102686,-1.6892273297179927,Sudhir Agrawal,0.33894829662942993,0.27736648430928706,-1.242703780261861,1.2721197623650369,0.4857838276680754,2,UTI Mutual Fund,3,5.1,5.9,8.9,0.3934186674146669,-0.47371958137526127,0.5875006172892971,-0.23305492546071965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36
