entry_time,exit_time,direction,entry,exit,result,pnl,capital,year
2026-02-07 06:35:00+00:00,2026-02-07 06:40:00+00:00,long,70230.28,70063.41,SL,-14.9044,1475.5335,2026
2026-02-07 09:40:00+00:00,2026-02-07 10:35:00+00:00,short,68116.99,67630.0,TP,29.5107,1505.0442,2026
2026-02-07 13:10:00+00:00,2026-02-07 13:15:00+00:00,short,68994.0,69141.03,SL,-15.0504,1489.9938,2026
2026-02-07 15:10:00+00:00,2026-02-07 15:30:00+00:00,long,69114.22,69504.64,TP,29.7999,1519.7936,2026
2026-02-07 17:35:00+00:00,2026-02-07 17:45:00+00:00,long,69406.8,69250.01,SL,-15.1979,1504.5957,2026
2026-02-07 18:10:00+00:00,2026-02-07 18:15:00+00:00,short,69050.43,69266.6,SL,-15.046,1489.5498,2026
2026-02-07 20:30:00+00:00,2026-02-07 22:45:00+00:00,long,69536.24,69374.37,SL,-14.8955,1474.6543,2026
2026-02-07 23:45:00+00:00,2026-02-08 00:15:00+00:00,long,69362.0,69135.68,SL,-14.7465,1459.9077,2026
2026-02-08 00:25:00+00:00,2026-02-08 01:00:00+00:00,short,69050.0,69269.24,SL,-14.5991,1445.3086,2026
2026-02-08 06:15:00+00:00,2026-02-08 07:55:00+00:00,long,69385.5,69710.69,TP,28.9062,1474.2148,2026
2026-02-08 11:05:00+00:00,2026-02-08 11:30:00+00:00,long,70429.15,70846.82,TP,29.4843,1503.6991,2026
2026-02-08 12:55:00+00:00,2026-02-08 13:00:00+00:00,long,71249.95,71090.01,SL,-15.037,1488.6621,2026
2026-02-08 13:15:00+00:00,2026-02-08 13:35:00+00:00,long,71430.01,71256.26,SL,-14.8866,1473.7755,2026
2026-02-08 13:55:00+00:00,2026-02-08 14:05:00+00:00,long,71514.77,71285.4,SL,-14.7378,1459.0377,2026
2026-02-08 17:35:00+00:00,2026-02-08 18:30:00+00:00,long,70706.0,71242.3,TP,29.1808,1488.2185,2026
2026-02-08 19:40:00+00:00,2026-02-08 20:00:00+00:00,long,71304.68,71059.53,SL,-14.8822,1473.3363,2026
2026-02-08 22:15:00+00:00,2026-02-08 23:00:00+00:00,long,70910.38,71404.6,TP,29.4667,1502.803,2026
2026-02-08 23:25:00+00:00,2026-02-08 23:30:00+00:00,short,70514.0,70154.79,TP,30.0561,1532.8591,2026
2026-02-09 00:20:00+00:00,2026-02-09 00:25:00+00:00,long,70727.79,70479.39,SL,-15.3286,1517.5305,2026
2026-02-09 00:40:00+00:00,2026-02-09 00:45:00+00:00,short,70278.68,70486.01,SL,-15.1753,1502.3552,2026
2026-02-09 01:45:00+00:00,2026-02-09 01:50:00+00:00,short,70086.38,70356.0,SL,-15.0236,1487.3316,2026
2026-02-09 07:40:00+00:00,2026-02-09 08:25:00+00:00,short,70432.07,70087.2,TP,29.7466,1517.0783,2026
2026-02-09 10:00:00+00:00,2026-02-09 10:05:00+00:00,short,69462.99,69629.03,SL,-15.1708,1501.9075,2026
2026-02-09 13:45:00+00:00,2026-02-09 13:55:00+00:00,short,68969.62,68594.57,TP,30.0382,1531.9456,2026
2026-02-09 15:25:00+00:00,2026-02-09 15:35:00+00:00,short,68921.04,69429.39,SL,-15.3195,1516.6262,2026
2026-02-09 16:10:00+00:00,2026-02-09 16:20:00+00:00,short,69205.01,69472.45,SL,-15.1663,1501.4599,2026
2026-02-09 19:30:00+00:00,2026-02-09 20:05:00+00:00,long,70764.0,71060.57,TP,30.0292,1531.4891,2026
2026-02-09 22:05:00+00:00,2026-02-09 23:45:00+00:00,long,70400.0,70204.75,SL,-15.3149,1516.1742,2026
2026-02-10 05:25:00+00:00,2026-02-10 06:20:00+00:00,short,69526.8,69159.19,TP,30.3235,1546.4977,2026
2026-02-10 09:45:00+00:00,2026-02-10 10:05:00+00:00,short,69018.64,69165.96,SL,-15.465,1531.0327,2026
2026-02-10 11:40:00+00:00,2026-02-10 13:30:00+00:00,short,68666.41,69032.62,SL,-15.3103,1515.7224,2026
2026-02-10 14:35:00+00:00,2026-02-10 14:40:00+00:00,short,68580.86,68229.65,TP,30.3144,1546.0369,2026
2026-02-10 17:20:00+00:00,2026-02-10 18:20:00+00:00,long,69670.0,69335.34,SL,-15.4604,1530.5765,2026
2026-02-10 20:15:00+00:00,2026-02-10 21:30:00+00:00,short,68873.4,68499.01,TP,30.6115,1561.188,2026
2026-02-11 01:20:00+00:00,2026-02-11 02:45:00+00:00,short,68996.91,68627.16,TP,31.2238,1592.4118,2026
2026-02-11 06:10:00+00:00,2026-02-11 06:20:00+00:00,short,66916.36,67082.41,SL,-15.9241,1576.4877,2026
2026-02-11 09:15:00+00:00,2026-02-11 09:25:00+00:00,short,66825.43,66978.43,SL,-15.7649,1560.7228,2026
2026-02-11 09:45:00+00:00,2026-02-11 11:20:00+00:00,short,66748.76,67023.62,SL,-15.6072,1545.1156,2026
2026-02-11 12:50:00+00:00,2026-02-11 13:15:00+00:00,short,67141.36,66829.89,TP,30.9023,1576.0179,2026
2026-02-11 14:35:00+00:00,2026-02-11 14:45:00+00:00,short,67253.0,66909.02,TP,31.5204,1607.5382,2026
2026-02-11 16:40:00+00:00,2026-02-11 17:10:00+00:00,short,66127.5,66263.59,SL,-16.0754,1591.4628,2026
2026-02-11 21:20:00+00:00,2026-02-11 21:55:00+00:00,long,67961.92,67811.17,SL,-15.9146,1575.5482,2026
2026-02-12 03:55:00+00:00,2026-02-12 04:15:00+00:00,long,67580.99,67379.99,SL,-15.7555,1559.7927,2026
2026-02-12 04:20:00+00:00,2026-02-12 04:55:00+00:00,short,67298.6,67018.4,TP,31.1959,1590.9886,2026
2026-02-12 07:05:00+00:00,2026-02-12 07:20:00+00:00,short,67007.44,67217.99,SL,-15.9099,1575.0787,2026
2026-02-12 08:20:00+00:00,2026-02-12 09:20:00+00:00,short,67083.53,67277.21,SL,-15.7508,1559.3279,2026
2026-02-12 13:40:00+00:00,2026-02-12 14:15:00+00:00,long,68116.83,67960.14,SL,-15.5933,1543.7346,2026
2026-02-12 14:30:00+00:00,2026-02-12 14:35:00+00:00,long,68197.93,67884.34,SL,-15.4373,1528.2973,2026
2026-02-12 20:25:00+00:00,2026-02-12 21:00:00+00:00,short,65505.7,65642.42,SL,-15.283,1513.0143,2026
2026-02-12 23:40:00+00:00,2026-02-13 00:00:00+00:00,short,66247.44,66452.28,SL,-15.1301,1497.8842,2026
2026-02-13 05:55:00+00:00,2026-02-13 06:55:00+00:00,short,66175.79,66359.28,SL,-14.9788,1482.9053,2026
2026-02-13 07:40:00+00:00,2026-02-13 07:50:00+00:00,short,66127.51,66304.37,SL,-14.8291,1468.0763,2026
2026-02-13 11:55:00+00:00,2026-02-13 12:00:00+00:00,long,67171.42,67021.22,SL,-14.6808,1453.3955,2026
2026-02-13 12:50:00+00:00,2026-02-13 13:05:00+00:00,long,67212.27,66986.13,SL,-14.534,1438.8616,2026
2026-02-13 13:25:00+00:00,2026-02-13 14:00:00+00:00,long,67337.21,67166.0,SL,-14.3886,1424.4729,2026
2026-02-13 14:30:00+00:00,2026-02-13 14:35:00+00:00,long,67543.19,67377.03,SL,-14.2447,1410.2282,2026
2026-02-13 21:05:00+00:00,2026-02-13 21:35:00+00:00,long,68990.88,68833.98,SL,-14.1023,1396.1259,2026
2026-02-13 22:30:00+00:00,2026-02-14 06:05:00+00:00,long,68888.32,68743.68,SL,-13.9613,1382.1647,2026
2026-02-14 06:15:00+00:00,2026-02-14 07:40:00+00:00,long,68848.74,69181.6,TP,27.6433,1409.808,2026
2026-02-14 11:05:00+00:00,2026-02-14 11:20:00+00:00,long,69821.39,70334.79,TP,28.1962,1438.0041,2026
2026-02-14 14:15:00+00:00,2026-02-14 15:20:00+00:00,long,69533.89,69958.73,TP,28.7601,1466.7642,2026
2026-02-14 16:50:00+00:00,2026-02-14 20:55:00+00:00,long,69738.0,70023.09,TP,29.3353,1496.0995,2026
2026-02-14 22:40:00+00:00,2026-02-14 23:20:00+00:00,long,69988.09,69814.04,SL,-14.961,1481.1385,2026
2026-02-15 00:55:00+00:00,2026-02-15 01:20:00+00:00,long,69777.07,69572.0,SL,-14.8114,1466.3271,2026
2026-02-15 01:25:00+00:00,2026-02-15 01:55:00+00:00,short,69529.34,69717.65,SL,-14.6633,1451.6638,2026
2026-02-15 02:05:00+00:00,2026-02-15 03:45:00+00:00,short,69511.03,69902.29,SL,-14.5166,1437.1472,2026
2026-02-15 07:15:00+00:00,2026-02-15 08:25:00+00:00,long,70791.8,70568.02,SL,-14.3715,1422.7757,2026
2026-02-15 09:30:00+00:00,2026-02-15 09:50:00+00:00,long,70597.18,70396.03,SL,-14.2278,1408.548,2026
2026-02-15 10:45:00+00:00,2026-02-15 11:30:00+00:00,long,70507.8,70326.29,SL,-14.0855,1394.4625,2026
2026-02-15 12:25:00+00:00,2026-02-15 12:35:00+00:00,long,70370.31,70182.46,SL,-13.9446,1380.5179,2026
2026-02-15 17:40:00+00:00,2026-02-15 17:45:00+00:00,short,68823.06,68289.31,TP,27.6104,1408.1282,2026
2026-02-15 18:45:00+00:00,2026-02-15 19:05:00+00:00,short,68423.33,68142.02,TP,28.1626,1436.2908,2026
2026-02-15 23:00:00+00:00,2026-02-15 23:05:00+00:00,short,68682.22,68382.91,TP,28.7258,1465.0166,2026
2026-02-16 01:20:00+00:00,2026-02-16 02:20:00+00:00,short,68710.54,68430.0,TP,29.3003,1494.3169,2026
2026-02-16 05:10:00+00:00,2026-02-16 07:10:00+00:00,short,68473.16,68611.54,SL,-14.9432,1479.3738,2026
2026-02-16 11:50:00+00:00,2026-02-16 12:25:00+00:00,long,68818.71,69505.01,TP,29.5875,1508.9613,2026
2026-02-16 15:30:00+00:00,2026-02-16 15:50:00+00:00,short,67440.91,67634.51,SL,-15.0896,1493.8716,2026
2026-02-16 18:45:00+00:00,2026-02-16 19:40:00+00:00,short,67923.8,68096.25,SL,-14.9387,1478.9329,2026
2026-02-16 19:55:00+00:00,2026-02-16 20:20:00+00:00,short,67913.43,68068.09,SL,-14.7893,1464.1436,2026
2026-02-16 21:55:00+00:00,2026-02-16 22:20:00+00:00,long,68862.88,68684.19,SL,-14.6414,1449.5022,2026
2026-02-16 23:50:00+00:00,2026-02-17 00:00:00+00:00,long,68978.65,68825.08,SL,-14.495,1435.0071,2026
2026-02-17 00:45:00+00:00,2026-02-17 00:55:00+00:00,long,69035.58,68878.27,SL,-14.3501,1420.6571,2026
2026-02-17 02:15:00+00:00,2026-02-17 02:55:00+00:00,long,69010.34,68838.48,SL,-14.2066,1406.4505,2026
2026-02-17 04:20:00+00:00,2026-02-17 04:30:00+00:00,long,68682.71,68372.8,SL,-14.0645,1392.386,2026
2026-02-17 05:10:00+00:00,2026-02-17 05:20:00+00:00,short,68346.01,68019.88,TP,27.8477,1420.2337,2026
2026-02-17 07:20:00+00:00,2026-02-17 07:35:00+00:00,short,68304.1,68464.86,SL,-14.2023,1406.0314,2026
2026-02-17 08:15:00+00:00,2026-02-17 10:15:00+00:00,short,68284.19,67846.18,TP,28.1206,1434.152,2026
2026-02-17 13:00:00+00:00,2026-02-17 13:05:00+00:00,short,67776.87,67961.28,SL,-14.3415,1419.8105,2026
2026-02-17 13:20:00+00:00,2026-02-17 13:25:00+00:00,long,68341.7,68122.14,SL,-14.1981,1405.6124,2026
2026-02-17 13:40:00+00:00,2026-02-17 13:50:00+00:00,short,68019.92,68212.01,SL,-14.0561,1391.5563,2026
2026-02-17 14:20:00+00:00,2026-02-17 14:35:00+00:00,short,68021.75,67608.53,TP,27.8311,1419.3874,2026
2026-02-17 17:10:00+00:00,2026-02-17 17:25:00+00:00,short,67266.89,67467.46,SL,-14.1939,1405.1935,2026
2026-02-17 19:30:00+00:00,2026-02-17 20:05:00+00:00,short,67872.22,67563.25,TP,28.1039,1433.2974,2026
2026-02-17 21:15:00+00:00,2026-02-17 23:05:00+00:00,short,67739.06,67445.83,TP,28.6659,1461.9633,2026
2026-02-18 00:45:00+00:00,2026-02-18 01:25:00+00:00,short,67364.73,67053.18,TP,29.2393,1491.2026,2026
2026-02-18 06:25:00+00:00,2026-02-18 07:20:00+00:00,long,67869.16,67702.71,SL,-14.912,1476.2906,2026
2026-02-18 07:40:00+00:00,2026-02-18 08:20:00+00:00,long,68074.0,68377.66,TP,29.5258,1505.8164,2026
2026-02-18 13:40:00+00:00,2026-02-18 14:45:00+00:00,short,67287.84,66771.54,TP,30.1163,1535.9327,2026
2026-02-18 16:05:00+00:00,2026-02-18 17:05:00+00:00,short,67138.07,67308.93,SL,-15.3593,1520.5734,2026
2026-02-18 17:40:00+00:00,2026-02-18 18:40:00+00:00,short,67096.7,66342.3,TP,30.4115,1550.9848,2026
2026-02-18 23:15:00+00:00,2026-02-19 00:05:00+00:00,short,66353.98,66550.84,SL,-15.5098,1535.475,2026
2026-02-19 00:25:00+00:00,2026-02-19 01:00:00+00:00,short,66405.07,66573.49,SL,-15.3547,1520.1202,2026
2026-02-19 02:35:00+00:00,2026-02-19 02:55:00+00:00,short,66690.65,66835.2,SL,-15.2012,1504.919,2026
2026-02-19 03:20:00+00:00,2026-02-19 04:40:00+00:00,long,66956.5,66816.04,SL,-15.0492,1489.8699,2026
2026-02-19 05:55:00+00:00,2026-02-19 06:20:00+00:00,long,66871.35,67197.72,TP,29.7974,1519.6673,2026
2026-02-19 07:15:00+00:00,2026-02-19 08:20:00+00:00,long,67175.78,66962.69,SL,-15.1967,1504.4706,2026
2026-02-19 09:15:00+00:00,2026-02-19 09:45:00+00:00,long,67012.71,66794.11,SL,-15.0447,1489.4259,2026
2026-02-19 10:35:00+00:00,2026-02-19 10:50:00+00:00,long,66949.81,66792.95,SL,-14.8943,1474.5316,2026
2026-02-19 11:35:00+00:00,2026-02-19 13:05:00+00:00,short,66698.25,66339.6,TP,29.4906,1504.0222,2026
2026-02-19 14:30:00+00:00,2026-02-19 14:35:00+00:00,short,65737.13,66105.0,SL,-15.0402,1488.982,2026
2026-02-19 16:05:00+00:00,2026-02-19 16:15:00+00:00,short,66143.62,66323.49,SL,-14.8898,1474.0922,2026
2026-02-19 17:45:00+00:00,2026-02-19 18:10:00+00:00,short,66445.59,66639.09,SL,-14.7409,1459.3513,2026
2026-02-19 18:20:00+00:00,2026-02-19 19:05:00+00:00,long,66821.95,67091.21,TP,29.187,1488.5383,2026
2026-02-19 20:55:00+00:00,2026-02-19 21:20:00+00:00,long,67149.11,67000.0,SL,-14.8854,1473.6529,2026
2026-02-19 22:55:00+00:00,2026-02-20 00:10:00+00:00,long,66915.14,67191.72,TP,29.4731,1503.126,2026
2026-02-20 03:20:00+00:00,2026-02-20 04:15:00+00:00,long,67384.14,67173.27,SL,-15.0313,1488.0947,2026
2026-02-20 05:20:00+00:00,2026-02-20 05:30:00+00:00,long,67348.26,67897.97,TP,29.7619,1517.8566,2026
2026-02-20 09:00:00+00:00,2026-02-20 10:50:00+00:00,long,68181.3,67979.99,SL,-15.1786,1502.6781,2026
2026-02-20 13:10:00+00:00,2026-02-20 13:35:00+00:00,short,67143.24,66511.58,TP,30.0536,1532.7316,2026
2026-02-20 16:45:00+00:00,2026-02-20 17:05:00+00:00,long,67657.24,67322.19,SL,-15.3273,1517.4043,2026
2026-02-20 17:50:00+00:00,2026-02-20 18:30:00+00:00,long,67587.5,67874.01,TP,30.3481,1547.7524,2026
2026-02-20 21:05:00+00:00,2026-02-20 22:50:00+00:00,long,67775.21,68049.95,TP,30.955,1578.7074,2026
2026-02-21 01:35:00+00:00,2026-02-21 03:00:00+00:00,long,67985.99,67796.17,SL,-15.7871,1562.9204,2026
2026-02-21 04:25:00+00:00,2026-02-21 08:30:00+00:00,long,67717.0,67988.94,TP,31.2584,1594.1788,2026
2026-02-21 12:50:00+00:00,2026-02-21 14:20:00+00:00,long,68184.67,68499.99,TP,31.8836,1626.0623,2026
2026-02-21 15:40:00+00:00,2026-02-21 16:00:00+00:00,long,68631.72,68402.41,SL,-16.2606,1609.8017,2026
2026-02-21 17:35:00+00:00,2026-02-21 19:05:00+00:00,long,68351.97,68643.98,TP,32.196,1641.9978,2026
2026-02-21 21:50:00+00:00,2026-02-21 22:35:00+00:00,long,68343.14,68155.87,SL,-16.42,1625.5778,2026
2026-02-22 00:25:00+00:00,2026-02-22 01:00:00+00:00,short,67856.03,67992.72,SL,-16.2558,1609.322,2026
2026-02-22 02:25:00+00:00,2026-02-22 11:05:00+00:00,short,68056.09,68207.46,SL,-16.0932,1593.2288,2026
2026-02-22 14:40:00+00:00,2026-02-22 15:25:00+00:00,short,67440.0,67599.03,SL,-15.9323,1577.2965,2026
2026-02-22 16:30:00+00:00,2026-02-22 17:35:00+00:00,short,67544.65,67272.31,TP,31.5459,1608.8424,2026
2026-02-22 20:10:00+00:00,2026-02-22 21:30:00+00:00,short,67385.78,67521.29,SL,-16.0884,1592.754,2026
2026-02-22 22:15:00+00:00,2026-02-22 22:40:00+00:00,short,67532.77,67679.27,SL,-15.9275,1576.8265,2026
2026-02-22 23:05:00+00:00,2026-02-23 00:30:00+00:00,short,67580.47,67299.19,TP,31.5365,1608.363,2026
2026-02-23 08:00:00+00:00,2026-02-23 09:30:00+00:00,short,65816.08,66150.24,SL,-16.0836,1592.2794,2026
2026-02-23 12:40:00+00:00,2026-02-23 12:55:00+00:00,long,66419.33,66280.4,SL,-15.9228,1576.3566,2026
2026-02-23 13:15:00+00:00,2026-02-23 13:40:00+00:00,short,66192.6,66353.16,SL,-15.7636,1560.593,2026
2026-02-23 13:55:00+00:00,2026-02-23 14:35:00+00:00,short,66132.66,65845.29,TP,31.2119,1591.8049,2026
2026-02-23 15:25:00+00:00,2026-02-23 16:00:00+00:00,short,65806.54,65415.21,TP,31.8361,1623.641,2026
2026-02-23 17:10:00+00:00,2026-02-23 17:15:00+00:00,short,65081.03,64788.47,TP,32.4728,1656.1138,2026
2026-02-23 19:25:00+00:00,2026-02-23 19:35:00+00:00,short,64463.84,64144.88,TP,33.1223,1689.236,2026
2026-02-23 22:50:00+00:00,2026-02-23 23:05:00+00:00,short,64697.61,64891.99,SL,-16.8924,1672.3437,2026
2026-02-24 01:05:00+00:00,2026-02-24 01:10:00+00:00,short,64625.13,64324.95,TP,33.4469,1705.7906,2026
2026-02-24 03:00:00+00:00,2026-02-24 03:45:00+00:00,short,63859.52,63552.32,TP,34.1158,1739.9064,2026
2026-02-24 05:25:00+00:00,2026-02-24 05:30:00+00:00,short,62820.77,62947.4,SL,-17.3991,1722.5073,2026
2026-02-24 07:45:00+00:00,2026-02-24 07:55:00+00:00,short,63039.55,63192.96,SL,-17.2251,1705.2822,2026
2026-02-24 09:15:00+00:00,2026-02-24 10:50:00+00:00,short,63171.4,63320.44,SL,-17.0528,1688.2294,2026
2026-02-24 11:15:00+00:00,2026-02-24 13:20:00+00:00,short,63212.39,62929.36,TP,33.7646,1721.994,2026
2026-02-24 17:05:00+00:00,2026-02-24 17:15:00+00:00,long,64429.87,64253.89,SL,-17.2199,1704.7741,2026
2026-02-24 18:40:00+00:00,2026-02-24 21:00:00+00:00,long,64370.98,64164.0,SL,-17.0477,1687.7263,2026
2026-02-24 22:05:00+00:00,2026-02-24 22:50:00+00:00,long,64183.99,64027.97,SL,-16.8773,1670.8491,2026
2026-02-24 23:05:00+00:00,2026-02-24 23:10:00+00:00,short,63872.55,64071.98,SL,-16.7085,1654.1406,2026
2026-02-24 23:15:00+00:00,2026-02-25 00:10:00+00:00,long,64107.15,63919.23,SL,-16.5414,1637.5992,2026
2026-02-25 00:35:00+00:00,2026-02-25 01:10:00+00:00,long,64180.66,65606.34,TP,32.752,1670.3511,2026
2026-02-25 04:35:00+00:00,2026-02-25 04:50:00+00:00,long,65612.91,65461.97,SL,-16.7035,1653.6476,2026
2026-02-25 06:20:00+00:00,2026-02-25 06:50:00+00:00,long,65089.08,64905.21,SL,-16.5365,1637.1112,2026
2026-02-25 11:40:00+00:00,2026-02-25 12:15:00+00:00,long,65433.81,65716.43,TP,32.7422,1669.8534,2026
2026-02-25 14:55:00+00:00,2026-02-25 15:05:00+00:00,long,66973.2,66826.97,SL,-16.6985,1653.1548,2026
2026-02-25 18:25:00+00:00,2026-02-25 19:00:00+00:00,long,69348.39,69126.0,SL,-16.5315,1636.6233,2026
2026-02-25 20:45:00+00:00,2026-02-25 21:10:00+00:00,long,69252.0,68990.91,SL,-16.3662,1620.2571,2026
2026-02-25 21:35:00+00:00,2026-02-25 21:40:00+00:00,long,69388.95,69221.59,SL,-16.2026,1604.0545,2026
2026-02-26 00:10:00+00:00,2026-02-26 00:30:00+00:00,long,68153.57,68482.96,TP,32.0811,1636.1356,2026
2026-02-26 02:45:00+00:00,2026-02-26 04:05:00+00:00,long,68130.59,68447.46,TP,32.7227,1668.8583,2026
2026-02-26 08:15:00+00:00,2026-02-26 09:35:00+00:00,long,68074.42,68460.44,TP,33.3772,1702.2355,2026
2026-02-26 12:15:00+00:00,2026-02-26 12:40:00+00:00,long,68228.99,68082.32,SL,-17.0224,1685.2131,2026
2026-02-26 13:10:00+00:00,2026-02-26 14:05:00+00:00,short,68032.95,67738.68,TP,33.7043,1718.9174,2026
2026-02-26 14:20:00+00:00,2026-02-26 14:35:00+00:00,long,68120.76,67860.97,SL,-17.1892,1701.7282,2026
2026-02-26 14:40:00+00:00,2026-02-26 14:45:00+00:00,short,67799.74,67361.75,TP,34.0346,1735.7628,2026
2026-02-26 16:50:00+00:00,2026-02-26 17:00:00+00:00,short,66604.68,66909.99,SL,-17.3576,1718.4051,2026
2026-02-26 20:20:00+00:00,2026-02-26 20:50:00+00:00,short,67618.25,67333.05,TP,34.3681,1752.7732,2026
2026-02-26 22:20:00+00:00,2026-02-26 22:35:00+00:00,short,67379.46,67554.0,SL,-17.5277,1735.2455,2026
2026-02-26 23:05:00+00:00,2026-02-27 00:35:00+00:00,short,67469.09,67132.82,TP,34.7049,1769.9504,2026
2026-02-27 02:55:00+00:00,2026-02-27 03:45:00+00:00,short,67266.58,67435.0,SL,-17.6995,1752.2509,2026
2026-02-27 07:50:00+00:00,2026-02-27 09:05:00+00:00,long,67734.49,68021.67,TP,35.045,1787.2959,2026
2026-02-27 14:45:00+00:00,2026-02-27 15:05:00+00:00,short,65885.62,66074.17,SL,-17.873,1769.423,2026
2026-02-27 16:10:00+00:00,2026-02-27 16:20:00+00:00,short,65897.56,66044.85,SL,-17.6942,1751.7287,2026
2026-02-27 16:35:00+00:00,2026-02-27 16:45:00+00:00,short,65915.62,65494.21,TP,35.0346,1786.7633,2026
2026-02-27 18:55:00+00:00,2026-02-27 20:00:00+00:00,short,65314.76,65491.33,SL,-17.8676,1768.8957,2026
2026-02-27 21:40:00+00:00,2026-02-27 22:30:00+00:00,short,65621.37,64986.0,TP,35.3779,1804.2736,2026
2026-02-28 00:20:00+00:00,2026-02-28 02:50:00+00:00,short,65872.25,66018.84,SL,-18.0427,1786.2309,2026
2026-02-28 03:05:00+00:00,2026-02-28 04:30:00+00:00,short,65882.81,65603.17,TP,35.7246,1821.9555,2026
2026-02-28 05:30:00+00:00,2026-02-28 06:15:00+00:00,short,65574.96,64944.0,TP,36.4391,1858.3946,2026
2026-02-28 11:45:00+00:00,2026-02-28 13:45:00+00:00,short,64042.53,64534.19,SL,-18.5839,1839.8106,2026
2026-02-28 14:50:00+00:00,2026-02-28 15:20:00+00:00,short,64432.82,64576.73,SL,-18.3981,1821.4125,2026
2026-02-28 15:40:00+00:00,2026-02-28 16:40:00+00:00,long,64832.4,65162.62,TP,36.4282,1857.8408,2026
2026-02-28 17:55:00+00:00,2026-02-28 18:10:00+00:00,long,65442.62,65273.58,SL,-18.5784,1839.2624,2026
2026-02-28 18:30:00+00:00,2026-02-28 18:35:00+00:00,long,65445.89,65717.99,TP,36.7852,1876.0476,2026
2026-02-28 19:30:00+00:00,2026-02-28 19:35:00+00:00,long,66276.46,66589.61,TP,37.521,1913.5686,2026
2026-02-28 22:20:00+00:00,2026-02-28 22:35:00+00:00,long,67048.57,67534.57,TP,38.2714,1951.8399,2026
2026-03-01 01:40:00+00:00,2026-03-01 01:45:00+00:00,long,66626.57,67340.16,TP,39.0368,1990.8767,2026
2026-03-01 05:15:00+00:00,2026-03-01 06:00:00+00:00,long,67410.47,67266.64,SL,-19.9088,1970.968,2026
2026-03-01 07:15:00+00:00,2026-03-01 08:10:00+00:00,long,66999.5,67269.74,TP,39.4194,2010.3873,2026
2026-03-01 12:30:00+00:00,2026-03-01 12:40:00+00:00,short,66294.41,66491.27,SL,-20.1039,1990.2835,2026
2026-03-01 15:10:00+00:00,2026-03-01 15:55:00+00:00,long,67115.18,66842.42,SL,-19.9028,1970.3806,2026
2026-03-01 19:15:00+00:00,2026-03-01 20:05:00+00:00,short,66057.6,65587.59,TP,39.4076,2009.7882,2026
2026-03-01 22:35:00+00:00,2026-03-01 23:00:00+00:00,short,65300.0,65699.99,SL,-20.0979,1989.6904,2026
2026-03-02 03:15:00+00:00,2026-03-02 04:25:00+00:00,long,66632.44,66937.99,TP,39.7938,2029.4842,2026
2026-03-02 04:30:00+00:00,2026-03-02 04:45:00+00:00,long,66927.0,66674.32,SL,-20.2948,2009.1893,2026
2026-03-02 05:45:00+00:00,2026-03-02 05:55:00+00:00,long,66893.0,66730.78,SL,-20.0919,1989.0974,2026
2026-03-02 09:55:00+00:00,2026-03-02 10:05:00+00:00,short,66168.62,66316.26,SL,-19.891,1969.2065,2026
2026-03-02 11:45:00+00:00,2026-03-02 12:15:00+00:00,long,66350.58,66212.29,SL,-19.6921,1949.5144,2026
2026-03-02 12:20:00+00:00,2026-03-02 13:05:00+00:00,short,66116.97,65841.22,TP,38.9903,1988.5047,2026
2026-03-02 19:55:00+00:00,2026-03-02 20:10:00+00:00,long,68966.53,68738.01,SL,-19.885,1968.6196,2026
2026-03-02 20:20:00+00:00,2026-03-02 20:45:00+00:00,long,68979.09,69397.72,TP,39.3724,2007.992,2026
2026-03-03 00:35:00+00:00,2026-03-03 01:15:00+00:00,long,69102.16,68905.0,SL,-20.0799,1987.9121,2026
2026-03-03 03:25:00+00:00,2026-03-03 04:35:00+00:00,long,68419.34,68268.46,SL,-19.8791,1968.033,2026
2026-03-03 04:45:00+00:00,2026-03-03 05:05:00+00:00,short,68098.0,68289.64,SL,-19.6803,1948.3527,2026
2026-03-03 05:40:00+00:00,2026-03-03 07:15:00+00:00,short,68079.39,68221.71,SL,-19.4835,1928.8691,2026
2026-03-03 08:10:00+00:00,2026-03-03 08:30:00+00:00,short,68010.75,67631.78,TP,38.5774,1967.4465,2026
2026-03-03 12:55:00+00:00,2026-03-03 13:10:00+00:00,short,67399.85,66979.93,TP,39.3489,2006.7954,2026
2026-03-03 14:30:00+00:00,2026-03-03 14:40:00+00:00,short,66869.99,66464.0,TP,40.1359,2046.9313,2026
2026-03-03 18:25:00+00:00,2026-03-03 18:35:00+00:00,long,68465.88,68762.48,TP,40.9386,2087.87,2026
2026-03-03 22:00:00+00:00,2026-03-03 23:10:00+00:00,long,68308.63,68695.92,TP,41.7574,2129.6274,2026
2026-03-04 01:05:00+00:00,2026-03-04 01:15:00+00:00,long,68246.45,68093.03,SL,-21.2963,2108.3311,2026
2026-03-04 01:25:00+00:00,2026-03-04 01:35:00+00:00,long,68251.99,68682.5,TP,42.1666,2150.4977,2026
2026-03-04 02:55:00+00:00,2026-03-04 03:00:00+00:00,long,68323.33,68138.25,SL,-21.505,2128.9927,2026
2026-03-04 03:05:00+00:00,2026-03-04 03:25:00+00:00,long,68271.56,67976.25,SL,-21.2899,2107.7028,2026
2026-03-04 07:25:00+00:00,2026-03-04 07:45:00+00:00,long,68766.45,69426.02,TP,42.1541,2149.8569,2026
2026-03-04 12:50:00+00:00,2026-03-04 13:05:00+00:00,long,71140.57,71524.21,TP,42.9971,2192.854,2026
