strategy,entry_time,exit_time,direction,entry,exit,result,pnl,capital
S4. MACD Zero-Cross,2024-05-19 11:45:00+00:00,2024-05-19 12:15:00+00:00,long,67308.38,67039.07,SL ❌,-1.0578,104.7215
S4. MACD Zero-Cross,2024-05-19 14:45:00+00:00,2024-05-19 16:50:00+00:00,short,66920.0,66598.99,TP ✅,2.0944,106.8159
S4. MACD Zero-Cross,2024-05-19 18:30:00+00:00,2024-05-19 19:05:00+00:00,short,66621.4,66281.59,TP ✅,2.1363,108.9523
S4. MACD Zero-Cross,2024-05-19 23:05:00+00:00,2024-05-20 00:35:00+00:00,short,66268.0,66432.93,SL ❌,-1.0895,107.8627
S4. MACD Zero-Cross,2024-05-20 01:25:00+00:00,2024-05-20 01:50:00+00:00,short,66288.01,66467.29,SL ❌,-1.0786,106.7841
S4. MACD Zero-Cross,2024-05-20 04:30:00+00:00,2024-05-20 05:00:00+00:00,long,66887.82,67170.01,TP ✅,2.1357,108.9198
S4. MACD Zero-Cross,2024-05-20 07:35:00+00:00,2024-05-20 10:05:00+00:00,long,66825.94,67111.97,TP ✅,2.1784,111.0982
S4. MACD Zero-Cross,2024-05-20 13:10:00+00:00,2024-05-20 13:35:00+00:00,long,67039.0,66788.88,SL ❌,-1.111,109.9872
S4. MACD Zero-Cross,2024-05-20 13:50:00+00:00,2024-05-20 14:10:00+00:00,long,67119.99,66830.46,SL ❌,-1.0999,108.8873
S4. MACD Zero-Cross,2024-05-20 14:55:00+00:00,2024-05-20 15:20:00+00:00,long,67006.01,67324.01,TP ✅,2.1777,111.0651
S4. MACD Zero-Cross,2024-05-20 18:55:00+00:00,2024-05-20 19:20:00+00:00,long,68728.41,69202.02,TP ✅,2.2213,113.2864
S4. MACD Zero-Cross,2024-05-20 21:55:00+00:00,2024-05-20 23:10:00+00:00,long,69717.79,70063.81,TP ✅,2.2657,115.5521
S4. MACD Zero-Cross,2024-05-21 02:40:00+00:00,2024-05-21 04:05:00+00:00,long,71301.8,71129.98,SL ❌,-1.1555,114.3966
S4. MACD Zero-Cross,2024-05-21 05:35:00+00:00,2024-05-21 06:35:00+00:00,long,71010.38,71349.77,TP ✅,2.2879,116.6845
S4. MACD Zero-Cross,2024-05-21 09:00:00+00:00,2024-05-21 10:10:00+00:00,long,70915.0,71268.41,TP ✅,2.3337,119.0182
S4. MACD Zero-Cross,2024-05-21 11:15:00+00:00,2024-05-21 13:10:00+00:00,long,71162.45,71011.99,SL ❌,-1.1902,117.828
S4. MACD Zero-Cross,2024-05-21 15:35:00+00:00,2024-05-21 16:15:00+00:00,short,70077.4,70229.13,SL ❌,-1.1783,116.6498
S4. MACD Zero-Cross,2024-05-21 16:55:00+00:00,2024-05-21 17:05:00+00:00,short,69668.03,69888.0,SL ❌,-1.1665,115.4833
S4. MACD Zero-Cross,2024-05-21 19:25:00+00:00,2024-05-21 20:05:00+00:00,short,69377.29,69562.69,SL ❌,-1.1548,114.3284
S4. MACD Zero-Cross,2024-05-21 21:20:00+00:00,2024-05-21 21:50:00+00:00,short,69547.88,69688.52,SL ❌,-1.1433,113.1851
S4. MACD Zero-Cross,2024-05-22 02:00:00+00:00,2024-05-22 02:40:00+00:00,long,70190.36,70030.0,SL ❌,-1.1319,112.0533
S4. MACD Zero-Cross,2024-05-22 06:45:00+00:00,2024-05-22 08:30:00+00:00,short,69845.06,70070.16,SL ❌,-1.1205,110.9328
S4. MACD Zero-Cross,2024-05-22 09:10:00+00:00,2024-05-22 09:30:00+00:00,short,69900.92,70064.01,SL ❌,-1.1093,109.8234
S4. MACD Zero-Cross,2024-05-22 09:35:00+00:00,2024-05-22 10:25:00+00:00,short,69941.65,70108.98,SL ❌,-1.0982,108.7252
S4. MACD Zero-Cross,2024-05-22 12:25:00+00:00,2024-05-22 12:30:00+00:00,long,70039.56,69891.27,SL ❌,-1.0873,107.6379
S4. MACD Zero-Cross,2024-05-22 13:25:00+00:00,2024-05-22 14:45:00+00:00,short,69721.9,69970.0,SL ❌,-1.0764,106.5616
S4. MACD Zero-Cross,2024-05-22 20:30:00+00:00,2024-05-22 20:35:00+00:00,short,69400.0,69564.52,SL ❌,-1.0656,105.4959
S4. MACD Zero-Cross,2024-05-22 22:30:00+00:00,2024-05-23 00:15:00+00:00,short,69235.0,69407.85,SL ❌,-1.055,104.441
S4. MACD Zero-Cross,2024-05-23 01:10:00+00:00,2024-05-23 01:25:00+00:00,short,69365.99,69520.58,SL ❌,-1.0444,103.3966
S4. MACD Zero-Cross,2024-05-23 01:55:00+00:00,2024-05-23 07:30:00+00:00,short,69483.16,69625.39,SL ❌,-1.034,102.3626
S4. MACD Zero-Cross,2024-05-23 09:15:00+00:00,2024-05-23 10:50:00+00:00,long,69749.93,69565.07,SL ❌,-1.0236,101.339
S4. MACD Zero-Cross,2024-05-23 11:15:00+00:00,2024-05-23 12:55:00+00:00,long,69773.91,69428.53,SL ❌,-1.0134,100.3256
S4. MACD Zero-Cross,2024-05-23 17:50:00+00:00,2024-05-23 18:05:00+00:00,short,67721.98,67360.35,TP ✅,2.0065,102.3321
S4. MACD Zero-Cross,2024-05-23 20:00:00+00:00,2024-05-23 20:05:00+00:00,short,66664.01,66921.13,SL ❌,-1.0233,101.3088
S4. MACD Zero-Cross,2024-05-23 21:25:00+00:00,2024-05-23 21:30:00+00:00,short,67433.99,67756.13,SL ❌,-1.0131,100.2957
S4. MACD Zero-Cross,2024-05-23 22:10:00+00:00,2024-05-23 23:50:00+00:00,short,67781.46,67931.76,SL ❌,-1.003,99.2927
S4. MACD Zero-Cross,2024-05-24 00:20:00+00:00,2024-05-24 00:35:00+00:00,short,67702.08,67958.0,SL ❌,-0.9929,98.2998
S4. MACD Zero-Cross,2024-05-24 01:00:00+00:00,2024-05-24 02:55:00+00:00,short,67771.78,67978.37,SL ❌,-0.983,97.3168
S4. MACD Zero-Cross,2024-05-24 03:50:00+00:00,2024-05-24 05:15:00+00:00,short,67855.02,67574.74,TP ✅,1.9463,99.2631
S4. MACD Zero-Cross,2024-05-24 06:30:00+00:00,2024-05-24 06:55:00+00:00,short,67249.74,66887.01,TP ✅,1.9853,101.2484
S4. MACD Zero-Cross,2024-05-24 08:20:00+00:00,2024-05-24 08:35:00+00:00,short,66826.36,66979.9,SL ❌,-1.0125,100.2359
S4. MACD Zero-Cross,2024-05-24 10:55:00+00:00,2024-05-24 12:20:00+00:00,short,67353.43,67499.0,SL ❌,-1.0024,99.2336
S4. MACD Zero-Cross,2024-05-24 12:35:00+00:00,2024-05-24 13:50:00+00:00,short,67399.98,66954.0,TP ✅,1.9847,101.2182
S4. MACD Zero-Cross,2024-05-24 14:20:00+00:00,2024-05-24 14:30:00+00:00,long,67609.16,67937.63,TP ✅,2.0244,103.2426
S4. MACD Zero-Cross,2024-05-24 17:00:00+00:00,2024-05-24 17:55:00+00:00,long,68565.61,68919.02,TP ✅,2.0649,105.3075
S4. MACD Zero-Cross,2024-05-24 20:05:00+00:00,2024-05-24 20:15:00+00:00,long,69165.89,68962.39,SL ❌,-1.0531,104.2544
S4. MACD Zero-Cross,2024-05-25 00:15:00+00:00,2024-05-25 08:15:00+00:00,long,68660.01,68938.72,TP ✅,2.0851,106.3395
S4. MACD Zero-Cross,2024-05-25 09:10:00+00:00,2024-05-25 10:40:00+00:00,long,68933.18,69216.0,TP ✅,2.1268,108.4663
S4. MACD Zero-Cross,2024-05-25 13:25:00+00:00,2024-05-25 13:35:00+00:00,long,69232.4,68987.11,SL ❌,-1.0847,107.3816
S4. MACD Zero-Cross,2024-05-25 14:30:00+00:00,2024-05-25 16:00:00+00:00,long,69044.02,68903.46,SL ❌,-1.0738,106.3078
S4. MACD Zero-Cross,2024-05-25 17:05:00+00:00,2024-05-25 18:15:00+00:00,long,68951.61,69233.27,TP ✅,2.1262,108.4339
S4. MACD Zero-Cross,2024-05-25 21:25:00+00:00,2024-05-26 02:20:00+00:00,long,69162.16,68931.59,SL ❌,-1.0843,107.3496
S4. MACD Zero-Cross,2024-05-26 05:00:00+00:00,2024-05-26 05:55:00+00:00,short,68951.07,69139.6,SL ❌,-1.0735,106.2761
S4. MACD Zero-Cross,2024-05-26 07:10:00+00:00,2024-05-26 08:10:00+00:00,long,69140.01,69467.02,TP ✅,2.1255,108.4016
S4. MACD Zero-Cross,2024-05-26 10:10:00+00:00,2024-05-26 12:20:00+00:00,long,69130.0,68984.39,SL ❌,-1.084,107.3176
S4. MACD Zero-Cross,2024-05-26 18:05:00+00:00,2024-05-26 19:05:00+00:00,short,68744.0,68888.81,SL ❌,-1.0732,106.2444
S4. MACD Zero-Cross,2024-05-26 20:15:00+00:00,2024-05-26 21:30:00+00:00,short,68824.24,68425.57,TP ✅,2.1249,108.3693
S4. MACD Zero-Cross,2024-05-26 23:10:00+00:00,2024-05-27 00:30:00+00:00,short,68500.0,68648.15,SL ❌,-1.0837,107.2856
S4. MACD Zero-Cross,2024-05-27 06:55:00+00:00,2024-05-27 07:25:00+00:00,short,68393.23,68540.0,SL ❌,-1.0729,106.2128
S4. MACD Zero-Cross,2024-05-27 08:45:00+00:00,2024-05-27 13:05:00+00:00,short,68560.21,68738.27,SL ❌,-1.0621,105.1506
S4. MACD Zero-Cross,2024-05-27 20:25:00+00:00,2024-05-27 23:15:00+00:00,long,69636.62,69432.72,SL ❌,-1.0515,104.0991
S4. MACD Zero-Cross,2024-05-28 00:25:00+00:00,2024-05-28 01:30:00+00:00,short,69313.99,69506.98,SL ❌,-1.041,103.0581
S4. MACD Zero-Cross,2024-05-28 01:45:00+00:00,2024-05-28 03:05:00+00:00,short,68700.0,68409.38,TP ✅,2.0612,105.1193
S4. MACD Zero-Cross,2024-05-28 04:20:00+00:00,2024-05-28 04:30:00+00:00,short,67824.0,67500.01,TP ✅,2.1024,107.2217
S4. MACD Zero-Cross,2024-05-28 07:15:00+00:00,2024-05-28 08:25:00+00:00,short,67826.72,68014.77,SL ❌,-1.0722,106.1495
S4. MACD Zero-Cross,2024-05-28 10:40:00+00:00,2024-05-28 11:10:00+00:00,short,68483.13,68636.03,SL ❌,-1.0615,105.088
S4. MACD Zero-Cross,2024-05-28 12:40:00+00:00,2024-05-28 13:35:00+00:00,short,68300.0,68021.28,TP ✅,2.1018,107.1897
S4. MACD Zero-Cross,2024-05-28 16:25:00+00:00,2024-05-28 17:10:00+00:00,short,67871.68,68048.18,SL ❌,-1.0719,106.1178
S4. MACD Zero-Cross,2024-05-28 18:00:00+00:00,2024-05-28 18:35:00+00:00,short,67864.02,67294.29,TP ✅,2.1224,108.2402
S4. MACD Zero-Cross,2024-05-28 21:30:00+00:00,2024-05-29 01:15:00+00:00,long,68492.01,68354.7,SL ❌,-1.0824,107.1578
S4. MACD Zero-Cross,2024-05-29 01:40:00+00:00,2024-05-29 02:05:00+00:00,long,68671.97,68518.67,SL ❌,-1.0716,106.0862
S4. MACD Zero-Cross,2024-05-29 03:35:00+00:00,2024-05-29 05:10:00+00:00,long,68798.71,68595.8,SL ❌,-1.0609,105.0254
S4. MACD Zero-Cross,2024-05-29 11:15:00+00:00,2024-05-29 13:10:00+00:00,short,67891.51,68196.0,SL ❌,-1.0503,103.9751
S4. MACD Zero-Cross,2024-05-29 13:25:00+00:00,2024-05-29 15:30:00+00:00,short,67830.01,67418.0,TP ✅,2.0795,106.0546
S4. MACD Zero-Cross,2024-05-29 18:15:00+00:00,2024-05-29 19:25:00+00:00,short,67456.0,67710.01,SL ❌,-1.0605,104.9941
S4. MACD Zero-Cross,2024-05-29 19:45:00+00:00,2024-05-29 21:30:00+00:00,short,67396.71,67559.1,SL ❌,-1.0499,103.9441
S4. MACD Zero-Cross,2024-05-29 22:45:00+00:00,2024-05-30 01:45:00+00:00,short,67656.44,67836.01,SL ❌,-1.0394,102.9047
S4. MACD Zero-Cross,2024-05-30 03:55:00+00:00,2024-05-30 06:05:00+00:00,long,68118.2,67942.92,SL ❌,-1.029,101.8756
S4. MACD Zero-Cross,2024-05-30 07:35:00+00:00,2024-05-30 07:50:00+00:00,long,67929.72,67586.26,SL ❌,-1.0188,100.8569
S4. MACD Zero-Cross,2024-05-30 12:35:00+00:00,2024-05-30 13:45:00+00:00,long,68023.87,68600.99,TP ✅,2.0171,102.874
S4. MACD Zero-Cross,2024-05-30 15:55:00+00:00,2024-05-30 16:15:00+00:00,long,68530.76,68388.03,SL ❌,-1.0287,101.8453
S4. MACD Zero-Cross,2024-05-30 16:45:00+00:00,2024-05-30 17:20:00+00:00,long,68600.0,69104.76,TP ✅,2.0369,103.8822
S4. MACD Zero-Cross,2024-05-30 20:45:00+00:00,2024-05-30 21:10:00+00:00,long,68538.5,68357.3,SL ❌,-1.0388,102.8434
S4. MACD Zero-Cross,2024-05-31 00:30:00+00:00,2024-05-31 01:00:00+00:00,short,68330.0,68589.54,SL ❌,-1.0284,101.8149
S4. MACD Zero-Cross,2024-05-31 01:45:00+00:00,2024-05-31 02:05:00+00:00,short,68376.4,68539.99,SL ❌,-1.0181,100.7968
S4. MACD Zero-Cross,2024-05-31 02:10:00+00:00,2024-05-31 05:00:00+00:00,long,68618.31,68459.81,SL ❌,-1.008,99.7888
S4. MACD Zero-Cross,2024-05-31 05:55:00+00:00,2024-05-31 06:10:00+00:00,long,68442.72,68303.58,SL ❌,-0.9979,98.7909
S4. MACD Zero-Cross,2024-05-31 06:30:00+00:00,2024-05-31 09:15:00+00:00,short,68326.8,67932.0,TP ✅,1.9758,100.7667
S4. MACD Zero-Cross,2024-05-31 12:20:00+00:00,2024-05-31 12:30:00+00:00,long,68525.75,68877.0,TP ✅,2.0153,102.7821
S4. MACD Zero-Cross,2024-05-31 16:05:00+00:00,2024-05-31 16:25:00+00:00,short,66850.12,67000.01,SL ❌,-1.0278,101.7542
S4. MACD Zero-Cross,2024-05-31 18:30:00+00:00,2024-05-31 18:35:00+00:00,short,67179.99,67374.05,SL ❌,-1.0175,100.7367
S4. MACD Zero-Cross,2024-05-31 20:20:00+00:00,2024-05-31 23:20:00+00:00,short,67635.01,67312.8,TP ✅,2.0147,102.7514
S4. MACD Zero-Cross,2024-06-01 01:20:00+00:00,2024-06-01 02:45:00+00:00,short,67560.0,67701.47,SL ❌,-1.0275,101.7239
S4. MACD Zero-Cross,2024-06-01 03:15:00+00:00,2024-06-01 12:45:00+00:00,short,67630.81,67804.0,SL ❌,-1.0172,100.7067
S4. MACD Zero-Cross,2024-06-01 14:30:00+00:00,2024-06-01 15:55:00+00:00,long,67865.04,67691.28,SL ❌,-1.0071,99.6996
S4. MACD Zero-Cross,2024-06-01 19:40:00+00:00,2024-06-02 09:25:00+00:00,long,67782.64,67585.43,SL ❌,-0.997,98.7026
S4. MACD Zero-Cross,2024-06-02 13:50:00+00:00,2024-06-02 15:15:00+00:00,long,68190.97,68047.98,SL ❌,-0.987,97.7156
S4. MACD Zero-Cross,2024-06-02 17:00:00+00:00,2024-06-02 17:15:00+00:00,long,68091.95,67926.38,SL ❌,-0.9772,96.7384
S4. MACD Zero-Cross,2024-06-02 19:20:00+00:00,2024-06-02 19:30:00+00:00,short,67525.0,67675.34,SL ❌,-0.9674,95.7711
S4. MACD Zero-Cross,2024-06-02 21:55:00+00:00,2024-06-02 22:30:00+00:00,short,67816.14,67971.01,SL ❌,-0.9577,94.8133
S4. MACD Zero-Cross,2024-06-02 22:55:00+00:00,2024-06-02 23:50:00+00:00,long,67927.99,67783.96,SL ❌,-0.9481,93.8652
S4. MACD Zero-Cross,2024-06-03 04:40:00+00:00,2024-06-03 05:40:00+00:00,long,68423.61,68763.11,TP ✅,1.8773,95.7425
S4. MACD Zero-Cross,2024-06-03 08:20:00+00:00,2024-06-03 09:15:00+00:00,long,69114.22,68975.91,SL ❌,-0.9574,94.7851
S4. MACD Zero-Cross,2024-06-03 10:25:00+00:00,2024-06-03 10:45:00+00:00,long,69175.32,69010.0,SL ❌,-0.9479,93.8372
S4. MACD Zero-Cross,2024-06-03 11:20:00+00:00,2024-06-03 11:35:00+00:00,long,69185.04,69030.0,SL ❌,-0.9384,92.8989
S4. MACD Zero-Cross,2024-06-03 15:35:00+00:00,2024-06-03 15:55:00+00:00,long,69277.24,69615.28,TP ✅,1.858,94.7568
S4. MACD Zero-Cross,2024-06-03 17:25:00+00:00,2024-06-03 18:45:00+00:00,long,69162.32,69443.35,TP ✅,1.8951,96.652
S4. MACD Zero-Cross,2024-06-03 20:00:00+00:00,2024-06-03 20:55:00+00:00,long,69277.26,69101.28,SL ❌,-0.9665,95.6855
S4. MACD Zero-Cross,2024-06-03 22:30:00+00:00,2024-06-03 23:05:00+00:00,long,69133.21,68994.61,SL ❌,-0.9569,94.7286
S4. MACD Zero-Cross,2024-06-03 23:15:00+00:00,2024-06-04 01:30:00+00:00,short,68952.0,69138.28,SL ❌,-0.9473,93.7813
S4. MACD Zero-Cross,2024-06-04 03:10:00+00:00,2024-06-04 03:35:00+00:00,long,69332.21,69189.54,SL ❌,-0.9378,92.8435
S4. MACD Zero-Cross,2024-06-04 04:30:00+00:00,2024-06-04 04:50:00+00:00,long,69265.0,69118.2,SL ❌,-0.9284,91.9151
S4. MACD Zero-Cross,2024-06-04 08:50:00+00:00,2024-06-04 09:15:00+00:00,short,68920.0,68642.71,TP ✅,1.8383,93.7534
S4. MACD Zero-Cross,2024-06-04 12:05:00+00:00,2024-06-04 12:15:00+00:00,short,68873.66,69020.0,SL ❌,-0.9375,92.8158
S4. MACD Zero-Cross,2024-06-04 12:50:00+00:00,2024-06-04 13:00:00+00:00,short,68925.81,69071.78,SL ❌,-0.9282,91.8877
S4. MACD Zero-Cross,2024-06-04 13:10:00+00:00,2024-06-04 13:40:00+00:00,long,69230.79,69548.0,TP ✅,1.8378,93.7254
S4. MACD Zero-Cross,2024-06-04 15:15:00+00:00,2024-06-04 15:50:00+00:00,long,70059.07,70477.01,TP ✅,1.8745,95.5999
S4. MACD Zero-Cross,2024-06-04 18:15:00+00:00,2024-06-04 18:55:00+00:00,long,70855.74,70693.67,SL ❌,-0.956,94.6439
S4. MACD Zero-Cross,2024-06-04 20:40:00+00:00,2024-06-04 22:00:00+00:00,long,70346.46,70640.93,TP ✅,1.8929,96.5368
S4. MACD Zero-Cross,2024-06-05 00:20:00+00:00,2024-06-05 01:25:00+00:00,long,70629.99,71002.12,TP ✅,1.9307,98.4676
S4. MACD Zero-Cross,2024-06-05 04:10:00+00:00,2024-06-05 07:40:00+00:00,long,70948.99,71346.91,TP ✅,1.9694,100.4369
S4. MACD Zero-Cross,2024-06-05 10:50:00+00:00,2024-06-05 13:20:00+00:00,long,70856.09,71140.01,TP ✅,2.0087,102.4457
S4. MACD Zero-Cross,2024-06-05 13:35:00+00:00,2024-06-05 14:05:00+00:00,short,70770.02,70465.66,TP ✅,2.0489,104.4946
S4. MACD Zero-Cross,2024-06-05 14:35:00+00:00,2024-06-05 15:15:00+00:00,long,70908.0,71259.95,TP ✅,2.0899,106.5845
S4. MACD Zero-Cross,2024-06-05 19:35:00+00:00,2024-06-05 23:25:00+00:00,long,71097.18,70850.0,SL ❌,-1.0658,105.5186
S4. MACD Zero-Cross,2024-06-06 00:00:00+00:00,2024-06-06 00:50:00+00:00,long,71135.73,70991.99,SL ❌,-1.0552,104.4634
S4. MACD Zero-Cross,2024-06-06 01:25:00+00:00,2024-06-06 04:10:00+00:00,long,71099.99,70948.01,SL ❌,-1.0446,103.4188
S4. MACD Zero-Cross,2024-06-06 05:10:00+00:00,2024-06-06 07:50:00+00:00,short,70874.22,71016.81,SL ❌,-1.0342,102.3846
S4. MACD Zero-Cross,2024-06-06 08:20:00+00:00,2024-06-06 09:05:00+00:00,short,70913.83,71104.18,SL ❌,-1.0238,101.3608
S4. MACD Zero-Cross,2024-06-06 09:40:00+00:00,2024-06-06 11:35:00+00:00,short,70949.98,71100.0,SL ❌,-1.0136,100.3472
S4. MACD Zero-Cross,2024-06-06 13:35:00+00:00,2024-06-06 13:55:00+00:00,long,71328.37,71123.09,SL ❌,-1.0035,99.3437
S4. MACD Zero-Cross,2024-06-06 14:35:00+00:00,2024-06-06 15:25:00+00:00,long,71292.86,71596.76,TP ✅,1.9869,101.3306
S4. MACD Zero-Cross,2024-06-06 17:15:00+00:00,2024-06-06 18:05:00+00:00,long,71129.24,70895.98,SL ❌,-1.0133,100.3172
S4. MACD Zero-Cross,2024-06-06 18:10:00+00:00,2024-06-06 18:35:00+00:00,short,70909.99,71055.99,SL ❌,-1.0032,99.3141
S4. MACD Zero-Cross,2024-06-06 19:10:00+00:00,2024-06-06 19:50:00+00:00,short,70900.01,70544.17,TP ✅,1.9863,101.3004
S4. MACD Zero-Cross,2024-06-06 23:25:00+00:00,2024-06-07 03:25:00+00:00,short,70803.39,70990.38,SL ❌,-1.013,100.2874
S4. MACD Zero-Cross,2024-06-07 05:15:00+00:00,2024-06-07 07:35:00+00:00,long,71276.85,71133.82,SL ❌,-1.0029,99.2845
S4. MACD Zero-Cross,2024-06-07 08:30:00+00:00,2024-06-07 11:30:00+00:00,long,71130.0,71542.1,TP ✅,1.9857,101.2702
S4. MACD Zero-Cross,2024-06-07 12:30:00+00:00,2024-06-07 12:55:00+00:00,short,70937.98,71234.09,SL ❌,-1.0127,100.2575
S4. MACD Zero-Cross,2024-06-07 13:25:00+00:00,2024-06-07 13:30:00+00:00,long,71377.96,71209.75,SL ❌,-1.0026,99.2549
S4. MACD Zero-Cross,2024-06-07 14:40:00+00:00,2024-06-07 15:15:00+00:00,long,71413.45,71222.88,SL ❌,-0.9925,98.2623
S4. MACD Zero-Cross,2024-06-07 16:45:00+00:00,2024-06-07 17:15:00+00:00,short,70921.76,70578.27,TP ✅,1.9652,100.2276
S4. MACD Zero-Cross,2024-06-07 23:25:00+00:00,2024-06-08 00:40:00+00:00,short,69335.02,69476.73,SL ❌,-1.0023,99.2253
S4. MACD Zero-Cross,2024-06-08 01:10:00+00:00,2024-06-08 03:10:00+00:00,short,69339.99,69483.15,SL ❌,-0.9923,98.2331
S4. MACD Zero-Cross,2024-06-08 03:55:00+00:00,2024-06-08 07:55:00+00:00,short,69432.0,69582.2,SL ❌,-0.9823,97.2507
S4. MACD Zero-Cross,2024-06-08 08:10:00+00:00,2024-06-09 02:35:00+00:00,short,69469.25,69169.99,TP ✅,1.945,99.1957
S4. MACD Zero-Cross,2024-06-09 05:05:00+00:00,2024-06-09 06:50:00+00:00,short,69234.74,69389.99,SL ❌,-0.992,98.2038
S4. MACD Zero-Cross,2024-06-09 08:50:00+00:00,2024-06-09 12:45:00+00:00,long,69355.9,69663.64,TP ✅,1.9641,100.1679
S4. MACD Zero-Cross,2024-06-09 14:55:00+00:00,2024-06-09 18:10:00+00:00,long,69490.12,69770.69,TP ✅,2.0034,102.1712
S4. MACD Zero-Cross,2024-06-09 19:05:00+00:00,2024-06-09 20:00:00+00:00,long,69804.0,69652.0,SL ❌,-1.0217,101.1495
S4. MACD Zero-Cross,2024-06-09 21:00:00+00:00,2024-06-10 00:05:00+00:00,long,69734.69,69570.0,SL ❌,-1.0115,100.138
S4. MACD Zero-Cross,2024-06-10 01:00:00+00:00,2024-06-10 06:45:00+00:00,long,69582.81,69439.95,SL ❌,-1.0014,99.1366
S4. MACD Zero-Cross,2024-06-10 07:35:00+00:00,2024-06-10 11:40:00+00:00,short,69379.16,69530.46,SL ❌,-0.9914,98.1453
S4. MACD Zero-Cross,2024-06-10 12:10:00+00:00,2024-06-10 12:25:00+00:00,short,69372.01,69520.0,SL ❌,-0.9815,97.1638
S4. MACD Zero-Cross,2024-06-10 12:40:00+00:00,2024-06-10 14:35:00+00:00,short,69402.07,69587.51,SL ❌,-0.9716,96.1922
S4. MACD Zero-Cross,2024-06-10 17:55:00+00:00,2024-06-10 18:25:00+00:00,long,70043.0,69872.0,SL ❌,-0.9619,95.2303
S4. MACD Zero-Cross,2024-06-10 20:30:00+00:00,2024-06-10 22:00:00+00:00,long,69653.64,69500.0,SL ❌,-0.9523,94.278
S4. MACD Zero-Cross,2024-06-11 00:35:00+00:00,2024-06-11 01:50:00+00:00,short,69439.99,68965.07,TP ✅,1.8856,96.1635
S4. MACD Zero-Cross,2024-06-11 04:20:00+00:00,2024-06-11 06:20:00+00:00,short,67977.29,67600.34,TP ✅,1.9233,98.0868
S4. MACD Zero-Cross,2024-06-11 06:30:00+00:00,2024-06-11 07:05:00+00:00,short,67638.79,67787.78,SL ❌,-0.9809,97.1059
S4. MACD Zero-Cross,2024-06-11 07:50:00+00:00,2024-06-11 09:35:00+00:00,short,67555.47,67273.59,TP ✅,1.9421,99.048
S4. MACD Zero-Cross,2024-06-11 10:55:00+00:00,2024-06-11 11:10:00+00:00,short,66961.99,67109.0,SL ❌,-0.9905,98.0576
S4. MACD Zero-Cross,2024-06-11 11:30:00+00:00,2024-06-11 12:05:00+00:00,short,66885.0,67073.77,SL ❌,-0.9806,97.077
S4. MACD Zero-Cross,2024-06-11 12:35:00+00:00,2024-06-11 12:40:00+00:00,short,66830.01,67070.48,SL ❌,-0.9708,96.1062
S4. MACD Zero-Cross,2024-06-11 13:45:00+00:00,2024-06-11 14:10:00+00:00,short,66832.03,67027.42,SL ❌,-0.9611,95.1451
S4. MACD Zero-Cross,2024-06-11 15:00:00+00:00,2024-06-11 15:10:00+00:00,short,66803.0,67052.02,SL ❌,-0.9515,94.1937
S4. MACD Zero-Cross,2024-06-11 15:25:00+00:00,2024-06-11 15:40:00+00:00,short,66862.69,66125.68,TP ✅,1.8839,96.0776
S4. MACD Zero-Cross,2024-06-11 17:20:00+00:00,2024-06-11 17:30:00+00:00,short,66261.45,66424.26,SL ❌,-0.9608,95.1168
S4. MACD Zero-Cross,2024-06-11 19:30:00+00:00,2024-06-11 19:45:00+00:00,short,67213.76,67425.5,SL ❌,-0.9512,94.1656
S4. MACD Zero-Cross,2024-06-11 22:00:00+00:00,2024-06-11 22:30:00+00:00,long,67485.15,67347.99,SL ❌,-0.9417,93.224
S4. MACD Zero-Cross,2024-06-11 23:05:00+00:00,2024-06-11 23:15:00+00:00,long,67552.0,67416.0,SL ❌,-0.9322,92.2917
S4. MACD Zero-Cross,2024-06-12 04:10:00+00:00,2024-06-12 05:25:00+00:00,long,67517.7,67370.08,SL ❌,-0.9229,91.3688
S4. MACD Zero-Cross,2024-06-12 06:35:00+00:00,2024-06-12 09:50:00+00:00,long,67369.99,67694.83,TP ✅,1.8274,93.1962
S4. MACD Zero-Cross,2024-06-12 12:25:00+00:00,2024-06-12 12:30:00+00:00,long,68010.0,69299.9,TP ✅,1.8639,95.0601
S4. MACD Zero-Cross,2024-06-12 14:25:00+00:00,2024-06-12 15:40:00+00:00,long,69867.87,69550.01,SL ❌,-0.9506,94.1095
S4. MACD Zero-Cross,2024-06-12 17:25:00+00:00,2024-06-12 18:00:00+00:00,long,69657.13,69259.98,SL ❌,-0.9411,93.1684
S4. MACD Zero-Cross,2024-06-12 22:25:00+00:00,2024-06-13 00:15:00+00:00,short,68306.53,68005.86,TP ✅,1.8634,95.0318
S4. MACD Zero-Cross,2024-06-13 01:20:00+00:00,2024-06-13 02:40:00+00:00,short,68143.99,67865.98,TP ✅,1.9006,96.9324
S4. MACD Zero-Cross,2024-06-13 05:00:00+00:00,2024-06-13 05:10:00+00:00,short,67414.85,67570.39,SL ❌,-0.9693,95.9631
S4. MACD Zero-Cross,2024-06-13 06:10:00+00:00,2024-06-13 07:20:00+00:00,short,67459.99,67679.74,SL ❌,-0.9596,95.0035
S4. MACD Zero-Cross,2024-06-13 08:25:00+00:00,2024-06-13 09:35:00+00:00,short,67590.48,67270.59,TP ✅,1.9001,96.9035
S4. MACD Zero-Cross,2024-06-13 11:50:00+00:00,2024-06-13 12:30:00+00:00,short,67725.0,68108.97,SL ❌,-0.969,95.9345
