strategy,entry_time,exit_time,direction,entry_price,exit_price,result,pnl_usd,capital
BB v2 (Trend+RSI+Wide),2024-10-20 14:00:00+00:00,2024-10-21 13:00:00+00:00,long,68626.38,67344.19,SL,-1.1534,114.1859
BB v2 (Trend+RSI+Wide),2024-10-23 08:00:00+00:00,2024-10-24 00:00:00+00:00,short,66442.09,67269.56,SL,-1.1419,113.044
BB v2 (Trend+RSI+Wide),2024-10-24 02:00:00+00:00,2024-10-24 09:00:00+00:00,long,67374.72,66815.43,SL,-1.1304,111.9136
BB v2 (Trend+RSI+Wide),2024-10-25 17:00:00+00:00,2024-10-27 13:00:00+00:00,short,66785.54,67541.54,SL,-1.1191,110.7945
BB v2 (Trend+RSI+Wide),2024-10-29 02:00:00+00:00,2024-10-29 15:00:00+00:00,long,71100.5,72382.26,TP,2.2159,113.0103
BB v2 (Trend+RSI+Wide),2024-10-29 16:00:00+00:00,2024-10-30 11:00:00+00:00,long,72670.16,71912.35,SL,-1.1301,111.8802
BB v2 (Trend+RSI+Wide),2024-11-03 01:00:00+00:00,2024-11-03 14:00:00+00:00,short,69017.7,67715.17,TP,2.2376,114.1178
BB v2 (Trend+RSI+Wide),2024-11-04 20:00:00+00:00,2024-11-04 22:00:00+00:00,short,67363.51,68049.77,SL,-1.1412,112.9767
BB v2 (Trend+RSI+Wide),2024-11-05 14:00:00+00:00,2024-11-05 19:00:00+00:00,long,69984.84,68814.11,SL,-1.1298,111.8469
BB v2 (Trend+RSI+Wide),2024-11-06 00:00:00+00:00,2024-11-06 02:00:00+00:00,long,71174.87,73187.18,TP,2.2369,114.0838
BB v2 (Trend+RSI+Wide),2024-11-10 02:00:00+00:00,2024-11-10 04:00:00+00:00,long,77106.86,79157.38,TP,2.2817,116.3655
BB v2 (Trend+RSI+Wide),2024-11-11 15:00:00+00:00,2024-11-11 18:00:00+00:00,long,84177.41,85812.25,TP,2.3273,118.6928
BB v2 (Trend+RSI+Wide),2024-11-13 14:00:00+00:00,2024-11-13 19:00:00+00:00,long,91753.94,90493.64,SL,-1.1869,117.5059
BB v2 (Trend+RSI+Wide),2024-11-15 20:00:00+00:00,2024-11-16 15:00:00+00:00,long,91332.09,90437.72,SL,-1.1751,116.3308
BB v2 (Trend+RSI+Wide),2024-11-18 06:00:00+00:00,2024-11-18 11:00:00+00:00,long,91680.24,90261.92,SL,-1.1633,115.1675
BB v2 (Trend+RSI+Wide),2024-11-19 18:00:00+00:00,2024-11-19 20:00:00+00:00,long,93813.06,92515.09,SL,-1.1517,114.0159
BB v2 (Trend+RSI+Wide),2024-11-20 13:00:00+00:00,2024-11-20 18:00:00+00:00,long,94473.81,93707.05,SL,-1.1402,112.8757
BB v2 (Trend+RSI+Wide),2024-11-25 21:00:00+00:00,2024-11-26 01:00:00+00:00,short,93734.88,94837.57,SL,-1.1288,111.7469
BB v2 (Trend+RSI+Wide),2024-11-27 14:00:00+00:00,2024-11-27 19:00:00+00:00,long,94927.3,96689.26,TP,2.2349,113.9819
BB v2 (Trend+RSI+Wide),2024-11-29 11:00:00+00:00,2024-11-30 10:00:00+00:00,long,97288.28,96193.69,SL,-1.1398,112.8421
BB v2 (Trend+RSI+Wide),2024-12-02 01:00:00+00:00,2024-12-02 03:00:00+00:00,long,98062.91,96634.7,SL,-1.1284,111.7136
BB v2 (Trend+RSI+Wide),2024-12-02 10:00:00+00:00,2024-12-02 14:00:00+00:00,short,94943.31,96318.63,SL,-1.1171,110.5965
BB v2 (Trend+RSI+Wide),2024-12-04 19:00:00+00:00,2024-12-04 20:00:00+00:00,long,97306.42,98956.72,TP,2.2119,112.8084
BB v2 (Trend+RSI+Wide),2024-12-04 23:00:00+00:00,2024-12-05 02:00:00+00:00,long,98928.64,101363.57,TP,2.2562,115.0646
BB v2 (Trend+RSI+Wide),2024-12-08 23:00:00+00:00,2024-12-09 00:00:00+00:00,long,101237.06,99684.64,SL,-1.1506,113.914
BB v2 (Trend+RSI+Wide),2024-12-09 11:00:00+00:00,2024-12-09 13:00:00+00:00,short,98021.96,99047.05,SL,-1.1391,112.7748
BB v2 (Trend+RSI+Wide),2024-12-09 19:00:00+00:00,2024-12-10 00:00:00+00:00,short,97000.07,97888.02,SL,-1.1277,111.6471
BB v2 (Trend+RSI+Wide),2024-12-11 14:00:00+00:00,2024-12-11 19:00:00+00:00,long,99579.87,101178.05,TP,2.2329,113.88
BB v2 (Trend+RSI+Wide),2024-12-15 04:00:00+00:00,2024-12-15 23:00:00+00:00,long,102280.88,104318.02,TP,2.2776,116.1576
BB v2 (Trend+RSI+Wide),2024-12-22 19:00:00+00:00,2024-12-23 03:00:00+00:00,short,94692.02,95884.32,SL,-1.1616,114.996
BB v2 (Trend+RSI+Wide),2024-12-23 15:00:00+00:00,2024-12-23 21:00:00+00:00,short,93052.27,93904.05,SL,-1.15,113.8461
BB v2 (Trend+RSI+Wide),2024-12-25 23:00:00+00:00,2024-12-26 04:00:00+00:00,long,99297.7,98231.7,SL,-1.1385,112.7076
BB v2 (Trend+RSI+Wide),2024-12-26 07:00:00+00:00,2024-12-26 08:00:00+00:00,short,97768.9,95807.02,TP,2.2542,114.9618
BB v2 (Trend+RSI+Wide),2024-12-27 15:00:00+00:00,2024-12-28 22:00:00+00:00,short,94421.14,95213.51,SL,-1.1496,113.8121
BB v2 (Trend+RSI+Wide),2024-12-31 13:00:00+00:00,2024-12-31 17:00:00+00:00,long,95458.95,93978.9,SL,-1.1381,112.674
BB v2 (Trend+RSI+Wide),2025-01-02 08:00:00+00:00,2025-01-03 16:00:00+00:00,long,96006.98,97813.88,TP,2.2535,114.9275
BB v2 (Trend+RSI+Wide),2025-01-05 22:00:00+00:00,2025-01-06 14:00:00+00:00,long,98661.17,100921.55,TP,2.2986,117.2261
BB v2 (Trend+RSI+Wide),2025-01-09 13:00:00+00:00,2025-01-09 15:00:00+00:00,short,92103.41,94250.75,SL,-1.1723,116.0538
BB v2 (Trend+RSI+Wide),2025-01-12 09:00:00+00:00,2025-01-12 13:00:00+00:00,short,93860.25,94618.09,SL,-1.1605,114.8933
BB v2 (Trend+RSI+Wide),2025-01-13 06:00:00+00:00,2025-01-13 10:00:00+00:00,short,93541.05,91626.85,TP,2.2979,117.1911
BB v2 (Trend+RSI+Wide),2025-01-14 09:00:00+00:00,2025-01-14 12:00:00+00:00,long,97101.98,96008.73,SL,-1.1719,116.0192
BB v2 (Trend+RSI+Wide),2025-01-15 13:00:00+00:00,2025-01-15 23:00:00+00:00,long,98893.39,100507.03,TP,2.3204,118.3396
BB v2 (Trend+RSI+Wide),2025-01-17 01:00:00+00:00,2025-01-17 15:00:00+00:00,long,101656.5,103926.44,TP,2.3668,120.7064
BB v2 (Trend+RSI+Wide),2025-01-17 19:00:00+00:00,2025-01-17 20:00:00+00:00,long,105844.76,104661.84,SL,-1.2071,119.4993
BB v2 (Trend+RSI+Wide),2025-01-23 17:00:00+00:00,2025-01-23 19:00:00+00:00,long,105912.91,103811.0,SL,-1.195,118.3043
BB v2 (Trend+RSI+Wide),2025-01-27 04:00:00+00:00,2025-01-27 10:00:00+00:00,short,100370.75,98325.73,TP,2.3661,120.6704
BB v2 (Trend+RSI+Wide),2025-01-31 18:00:00+00:00,2025-02-01 22:00:00+00:00,short,102670.09,100604.02,TP,2.4134,123.0838
BB v2 (Trend+RSI+Wide),2025-02-02 02:00:00+00:00,2025-02-02 12:00:00+00:00,short,100527.88,98228.62,TP,2.4617,125.5455
BB v2 (Trend+RSI+Wide),2025-02-02 17:00:00+00:00,2025-02-02 19:00:00+00:00,short,97080.88,98197.55,SL,-1.2555,124.29
BB v2 (Trend+RSI+Wide),2025-02-03 01:00:00+00:00,2025-02-03 03:00:00+00:00,short,93261.23,94098.05,SL,-1.2429,123.0471
BB v2 (Trend+RSI+Wide),2025-02-03 04:00:00+00:00,2025-02-03 05:00:00+00:00,short,92996.28,94274.98,SL,-1.2305,121.8167
BB v2 (Trend+RSI+Wide),2025-02-03 19:00:00+00:00,2025-02-04 00:00:00+00:00,long,102005.89,101181.91,SL,-1.2182,120.5985
BB v2 (Trend+RSI+Wide),2025-02-07 20:00:00+00:00,2025-02-08 00:00:00+00:00,short,95800.64,96686.4,SL,-1.206,119.3925
BB v2 (Trend+RSI+Wide),2025-02-09 13:00:00+00:00,2025-02-10 00:00:00+00:00,short,95922.47,96743.81,SL,-1.1939,118.1986
BB v2 (Trend+RSI+Wide),2025-02-11 13:00:00+00:00,2025-02-11 19:00:00+00:00,short,96896.23,95099.53,TP,2.364,120.5626
BB v2 (Trend+RSI+Wide),2025-02-12 21:00:00+00:00,2025-02-13 05:00:00+00:00,long,97695.61,96679.18,SL,-1.2056,119.3569
BB v2 (Trend+RSI+Wide),2025-02-16 10:00:00+00:00,2025-02-17 15:00:00+00:00,short,97200.03,95600.35,TP,2.3871,121.7441
BB v2 (Trend+RSI+Wide),2025-02-18 16:00:00+00:00,2025-02-18 23:00:00+00:00,short,94643.4,95534.81,SL,-1.2174,120.5266
BB v2 (Trend+RSI+Wide),2025-02-23 10:00:00+00:00,2025-02-24 14:00:00+00:00,short,96177.21,94637.49,TP,2.4105,122.9372
BB v2 (Trend+RSI+Wide),2025-02-24 22:00:00+00:00,2025-02-25 07:00:00+00:00,short,92523.18,89398.48,TP,2.4587,125.3959
BB v2 (Trend+RSI+Wide),2025-02-25 09:00:00+00:00,2025-02-25 11:00:00+00:00,short,88284.18,89198.63,SL,-1.254,124.142
BB v2 (Trend+RSI+Wide),2025-02-28 01:00:00+00:00,2025-02-28 02:00:00+00:00,short,82081.19,80687.6,TP,2.4828,126.6248
BB v2 (Trend+RSI+Wide),2025-03-07 00:00:00+00:00,2025-03-07 01:00:00+00:00,short,85555.57,88077.88,SL,-1.2662,125.3585
BB v2 (Trend+RSI+Wide),2025-03-09 09:00:00+00:00,2025-03-09 13:00:00+00:00,short,85505.16,83788.2,TP,2.5072,127.8657
BB v2 (Trend+RSI+Wide),2025-03-09 22:00:00+00:00,2025-03-10 00:00:00+00:00,short,80552.41,81258.7,SL,-1.2787,126.5871
BB v2 (Trend+RSI+Wide),2025-03-10 16:00:00+00:00,2025-03-10 18:00:00+00:00,short,79143.33,77535.16,TP,2.5317,129.1188
BB v2 (Trend+RSI+Wide),2025-03-14 15:00:00+00:00,2025-03-14 23:00:00+00:00,long,84746.73,83977.38,SL,-1.2912,127.8276
BB v2 (Trend+RSI+Wide),2025-03-17 17:00:00+00:00,2025-03-18 01:00:00+00:00,long,84228.18,83083.73,SL,-1.2783,126.5493
BB v2 (Trend+RSI+Wide),2025-03-18 13:00:00+00:00,2025-03-18 19:00:00+00:00,short,81241.86,82428.35,SL,-1.2655,125.2838
BB v2 (Trend+RSI+Wide),2025-03-19 15:00:00+00:00,2025-03-19 22:00:00+00:00,long,84726.92,86191.58,TP,2.5057,127.7895
BB v2 (Trend+RSI+Wide),2025-03-22 23:00:00+00:00,2025-03-23 11:00:00+00:00,short,83811.0,84657.63,SL,-1.2779,126.5116
BB v2 (Trend+RSI+Wide),2025-03-23 23:00:00+00:00,2025-03-24 08:00:00+00:00,long,85944.62,87451.52,TP,2.5302,129.0419
BB v2 (Trend+RSI+Wide),2025-03-31 00:00:00+00:00,2025-03-31 12:00:00+00:00,short,81624.62,82813.46,SL,-1.2904,127.7514
BB v2 (Trend+RSI+Wide),2025-04-01 15:00:00+00:00,2025-04-02 03:00:00+00:00,long,85272.9,84590.54,SL,-1.2775,126.4739
BB v2 (Trend+RSI+Wide),2025-04-02 22:00:00+00:00,2025-04-03 01:00:00+00:00,short,82825.47,83801.37,SL,-1.2647,125.2092
BB v2 (Trend+RSI+Wide),2025-04-06 16:00:00+00:00,2025-04-06 18:00:00+00:00,short,81963.02,78977.82,TP,2.5042,127.7134
BB v2 (Trend+RSI+Wide),2025-04-06 22:00:00+00:00,2025-04-07 01:00:00+00:00,short,77911.9,79068.2,SL,-1.2771,126.4362
BB v2 (Trend+RSI+Wide),2025-04-07 06:00:00+00:00,2025-04-07 08:00:00+00:00,short,74830.3,76201.4,SL,-1.2644,125.1719
BB v2 (Trend+RSI+Wide),2025-04-09 17:00:00+00:00,2025-04-10 13:00:00+00:00,long,82134.93,80862.58,SL,-1.2517,123.9202
BB v2 (Trend+RSI+Wide),2025-04-19 07:00:00+00:00,2025-04-20 10:00:00+00:00,long,85202.8,84165.12,SL,-1.2392,122.681
BB v2 (Trend+RSI+Wide),2025-04-21 00:00:00+00:00,2025-04-21 14:00:00+00:00,long,86634.29,88168.6,TP,2.4536,125.1346
BB v2 (Trend+RSI+Wide),2025-04-22 13:00:00+00:00,2025-04-22 21:00:00+00:00,long,90104.27,92927.24,TP,2.5027,127.6373
BB v2 (Trend+RSI+Wide),2025-04-25 14:00:00+00:00,2025-04-25 17:00:00+00:00,long,95521.48,94567.23,SL,-1.2764,126.3609
BB v2 (Trend+RSI+Wide),2025-05-01 14:00:00+00:00,2025-05-03 10:00:00+00:00,long,96862.96,95914.94,SL,-1.2636,125.0973
BB v2 (Trend+RSI+Wide),2025-05-05 01:00:00+00:00,2025-05-05 06:00:00+00:00,short,93939.5,94767.7,SL,-1.251,123.8463
BB v2 (Trend+RSI+Wide),2025-05-06 13:00:00+00:00,2025-05-06 15:00:00+00:00,short,93625.7,94558.67,SL,-1.2385,122.6078
BB v2 (Trend+RSI+Wide),2025-05-06 18:00:00+00:00,2025-05-06 23:00:00+00:00,long,95049.27,96800.2,TP,2.4522,125.06
BB v2 (Trend+RSI+Wide),2025-05-08 16:00:00+00:00,2025-05-08 23:00:00+00:00,long,101323.05,103239.12,TP,2.5012,127.5612
BB v2 (Trend+RSI+Wide),2025-05-10 23:00:00+00:00,2025-05-11 02:00:00+00:00,long,104701.07,103757.66,SL,-1.2756,126.2856
BB v2 (Trend+RSI+Wide),2025-05-18 07:00:00+00:00,2025-05-18 16:00:00+00:00,long,103925.91,105896.24,TP,2.5257,128.8113
BB v2 (Trend+RSI+Wide),2025-05-18 23:00:00+00:00,2025-05-19 00:00:00+00:00,long,106430.53,105256.93,SL,-1.2881,127.5232
BB v2 (Trend+RSI+Wide),2025-05-19 06:00:00+00:00,2025-05-19 07:00:00+00:00,short,102267.3,103232.52,SL,-1.2752,126.248
BB v2 (Trend+RSI+Wide),2025-05-20 19:00:00+00:00,2025-05-21 14:00:00+00:00,long,107051.09,108884.99,TP,2.525,128.7729
BB v2 (Trend+RSI+Wide),2025-05-22 03:00:00+00:00,2025-05-22 05:00:00+00:00,long,111804.11,110906.14,SL,-1.2877,127.4852
BB v2 (Trend+RSI+Wide),2025-05-25 08:00:00+00:00,2025-05-25 22:00:00+00:00,short,107103.45,109163.23,SL,-1.2749,126.2103
BB v2 (Trend+RSI+Wide),2025-05-29 16:00:00+00:00,2025-05-30 00:00:00+00:00,short,106819.11,104832.38,TP,2.5242,128.7345
BB v2 (Trend+RSI+Wide),2025-06-02 13:00:00+00:00,2025-06-02 20:00:00+00:00,short,103806.98,104902.99,SL,-1.2873,127.4472
BB v2 (Trend+RSI+Wide),2025-06-05 16:00:00+00:00,2025-06-05 20:00:00+00:00,short,103426.6,100587.24,TP,2.5489,129.9961
BB v2 (Trend+RSI+Wide),2025-06-08 16:00:00+00:00,2025-06-09 17:00:00+00:00,long,106242.3,108397.2,TP,2.5999,132.5961
BB v2 (Trend+RSI+Wide),2025-06-09 21:00:00+00:00,2025-06-10 08:00:00+00:00,long,110035.6,109102.07,SL,-1.326,131.2701
BB v2 (Trend+RSI+Wide),2025-06-13 00:00:00+00:00,2025-06-13 07:00:00+00:00,short,103938.21,104945.41,SL,-1.3127,129.9574
BB v2 (Trend+RSI+Wide),2025-06-14 16:00:00+00:00,2025-06-14 21:00:00+00:00,short,104494.41,105445.16,SL,-1.2996,128.6578
BB v2 (Trend+RSI+Wide),2025-06-16 04:00:00+00:00,2025-06-16 18:00:00+00:00,long,106349.41,108269.6,TP,2.5732,131.231
BB v2 (Trend+RSI+Wide),2025-06-16 20:00:00+00:00,2025-06-16 22:00:00+00:00,long,108822.15,107787.72,SL,-1.3123,129.9187
BB v2 (Trend+RSI+Wide),2025-06-17 15:00:00+00:00,2025-06-18 03:00:00+00:00,short,104269.55,105189.99,SL,-1.2992,128.6195
BB v2 (Trend+RSI+Wide),2025-06-20 07:00:00+00:00,2025-06-20 14:00:00+00:00,long,105840.84,104069.02,SL,-1.2862,127.3333
BB v2 (Trend+RSI+Wide),2025-06-20 17:00:00+00:00,2025-06-22 13:00:00+00:00,short,103201.91,100866.98,TP,2.5467,129.88
BB v2 (Trend+RSI+Wide),2025-06-23 22:00:00+00:00,2025-06-24 02:00:00+00:00,long,105721.0,104840.8,SL,-1.2988,128.5812
BB v2 (Trend+RSI+Wide),2025-06-25 13:00:00+00:00,2025-06-25 15:00:00+00:00,long,108018.98,107046.51,SL,-1.2858,127.2953
BB v2 (Trend+RSI+Wide),2025-06-29 08:00:00+00:00,2025-07-01 08:00:00+00:00,long,107708.45,106739.76,SL,-1.273,126.0224
BB v2 (Trend+RSI+Wide),2025-07-01 10:00:00+00:00,2025-07-02 08:00:00+00:00,short,106475.36,107744.94,SL,-1.2602,124.7622
BB v2 (Trend+RSI+Wide),2025-07-02 16:00:00+00:00,2025-07-04 13:00:00+00:00,long,109483.18,108082.89,SL,-1.2476,123.5145
BB v2 (Trend+RSI+Wide),2025-07-06 13:00:00+00:00,2025-07-07 16:00:00+00:00,long,108894.35,107948.43,SL,-1.2351,122.2794
BB v2 (Trend+RSI+Wide),2025-07-08 13:00:00+00:00,2025-07-09 19:00:00+00:00,long,109106.54,111779.75,TP,2.4456,124.725
BB v2 (Trend+RSI+Wide),2025-07-09 22:00:00+00:00,2025-07-10 17:00:00+00:00,long,111428.2,113822.91,TP,2.4945,127.2195
BB v2 (Trend+RSI+Wide),2025-07-10 21:00:00+00:00,2025-07-11 09:00:00+00:00,long,116458.03,118498.96,TP,2.5444,129.7639
BB v2 (Trend+RSI+Wide),2025-07-13 12:00:00+00:00,2025-07-14 03:00:00+00:00,long,118472.89,120785.57,TP,2.5953,132.3592
BB v2 (Trend+RSI+Wide),2025-07-16 09:00:00+00:00,2025-07-17 01:00:00+00:00,long,119121.05,118028.28,SL,-1.3236,131.0356
BB v2 (Trend+RSI+Wide),2025-07-17 21:00:00+00:00,2025-07-17 23:00:00+00:00,long,120373.93,119284.11,SL,-1.3104,129.7252
BB v2 (Trend+RSI+Wide),2025-07-20 23:00:00+00:00,2025-07-21 03:00:00+00:00,short,117306.47,118434.76,SL,-1.2973,128.428
BB v2 (Trend+RSI+Wide),2025-07-21 06:00:00+00:00,2025-07-21 11:00:00+00:00,long,119205.52,118191.42,SL,-1.2843,127.1437
BB v2 (Trend+RSI+Wide),2025-07-21 19:00:00+00:00,2025-07-22 01:00:00+00:00,short,116856.49,117838.84,SL,-1.2714,125.8722
BB v2 (Trend+RSI+Wide),2025-07-25 01:00:00+00:00,2025-07-25 03:00:00+00:00,short,117503.88,115427.6,TP,2.5174,128.3897
BB v2 (Trend+RSI+Wide),2025-07-25 05:00:00+00:00,2025-07-25 11:00:00+00:00,short,115604.83,116600.15,SL,-1.2839,127.1058
BB v2 (Trend+RSI+Wide),2025-07-27 15:00:00+00:00,2025-07-29 15:00:00+00:00,long,118623.58,117416.23,SL,-1.2711,125.8347
BB v2 (Trend+RSI+Wide),2025-07-30 18:00:00+00:00,2025-07-30 23:00:00+00:00,short,116576.95,117833.63,SL,-1.2583,124.5764
BB v2 (Trend+RSI+Wide),2025-08-05 07:00:00+00:00,2025-08-06 14:00:00+00:00,short,113975.36,114974.92,SL,-1.2458,123.3306
BB v2 (Trend+RSI+Wide),2025-08-06 17:00:00+00:00,2025-08-07 03:00:00+00:00,long,115504.4,114567.03,SL,-1.2333,122.0973
BB v2 (Trend+RSI+Wide),2025-08-07 13:00:00+00:00,2025-08-10 12:00:00+00:00,long,116630.2,118530.49,TP,2.4419,124.5393
BB v2 (Trend+RSI+Wide),2025-08-13 13:00:00+00:00,2025-08-14 00:00:00+00:00,long,121716.09,123810.92,TP,2.4908,127.03
BB v2 (Trend+RSI+Wide),2025-08-17 08:00:00+00:00,2025-08-17 23:00:00+00:00,long,118419.77,117453.91,SL,-1.2703,125.7597
BB v2 (Trend+RSI+Wide),2025-08-18 00:00:00+00:00,2025-08-18 03:00:00+00:00,short,117303.66,115407.06,TP,2.5152,128.2749
BB v2 (Trend+RSI+Wide),2025-08-19 14:00:00+00:00,2025-08-21 19:00:00+00:00,short,113937.98,112098.3,TP,2.5655,130.8404
BB v2 (Trend+RSI+Wide),2025-08-22 14:00:00+00:00,2025-08-23 13:00:00+00:00,long,115893.4,114839.16,SL,-1.3084,129.532
BB v2 (Trend+RSI+Wide),2025-08-24 19:00:00+00:00,2025-08-24 22:00:00+00:00,short,112449.15,113421.48,SL,-1.2953,128.2367
BB v2 (Trend+RSI+Wide),2025-08-25 20:00:00+00:00,2025-08-26 18:00:00+00:00,short,109806.35,110709.4,SL,-1.2824,126.9543
BB v2 (Trend+RSI+Wide),2025-08-28 06:00:00+00:00,2025-08-28 19:00:00+00:00,long,113247.36,111929.84,SL,-1.2695,125.6848
BB v2 (Trend+RSI+Wide),2025-08-29 07:00:00+00:00,2025-08-29 20:00:00+00:00,short,109912.61,107851.9,TP,2.5137,128.1985
BB v2 (Trend+RSI+Wide),2025-09-01 02:00:00+00:00,2025-09-01 07:00:00+00:00,short,107628.61,109362.91,SL,-1.282,126.9165
BB v2 (Trend+RSI+Wide),2025-09-04 05:00:00+00:00,2025-09-05 05:00:00+00:00,short,110663.51,111594.61,SL,-1.2692,125.6473
BB v2 (Trend+RSI+Wide),2025-09-05 07:00:00+00:00,2025-09-05 14:00:00+00:00,long,112966.62,110607.89,SL,-1.2565,124.3909
BB v2 (Trend+RSI+Wide),2025-09-06 19:00:00+00:00,2025-09-07 08:00:00+00:00,short,110053.55,111092.47,SL,-1.2439,123.147
BB v2 (Trend+RSI+Wide),2025-09-08 14:00:00+00:00,2025-09-09 00:00:00+00:00,long,112607.9,111649.05,SL,-1.2315,121.9155
BB v2 (Trend+RSI+Wide),2025-09-09 15:00:00+00:00,2025-09-10 06:00:00+00:00,short,110944.89,111832.52,SL,-1.2192,120.6963
BB v2 (Trend+RSI+Wide),2025-09-11 22:00:00+00:00,2025-09-17 05:00:00+00:00,long,115180.27,117205.9,TP,2.4139,123.1103
BB v2 (Trend+RSI+Wide),2025-09-18 03:00:00+00:00,2025-09-19 09:00:00+00:00,long,117653.34,116547.09,SL,-1.2311,121.8792
BB v2 (Trend+RSI+Wide),2025-09-19 17:00:00+00:00,2025-09-22 06:00:00+00:00,short,115620.45,112948.82,TP,2.4376,124.3167
BB v2 (Trend+RSI+Wide),2025-09-23 17:00:00+00:00,2025-09-24 10:00:00+00:00,short,111977.84,112922.67,SL,-1.2432,123.0736
BB v2 (Trend+RSI+Wide),2025-09-25 04:00:00+00:00,2025-09-25 17:00:00+00:00,short,111713.3,108936.55,TP,2.4615,125.5351
BB v2 (Trend+RSI+Wide),2025-09-28 22:00:00+00:00,2025-09-29 14:00:00+00:00,long,111936.53,114174.57,TP,2.5107,128.0458
BB v2 (Trend+RSI+Wide),2025-10-01 08:00:00+00:00,2025-10-01 23:00:00+00:00,long,116106.1,118652.38,TP,2.5609,130.6067
BB v2 (Trend+RSI+Wide),2025-10-05 02:00:00+00:00,2025-10-05 15:00:00+00:00,long,124008.9,122849.7,SL,-1.3061,129.3006
BB v2 (Trend+RSI+Wide),2025-10-06 13:00:00+00:00,2025-10-07 06:00:00+00:00,long,124994.22,123975.23,SL,-1.293,128.0076
BB v2 (Trend+RSI+Wide),2025-10-09 16:00:00+00:00,2025-10-09 19:00:00+00:00,short,119976.65,121013.58,SL,-1.2801,126.7275
BB v2 (Trend+RSI+Wide),2025-10-14 03:00:00+00:00,2025-10-14 07:00:00+00:00,short,113584.58,111616.82,TP,2.5345,129.2621
BB v2 (Trend+RSI+Wide),2025-10-16 15:00:00+00:00,2025-10-17 07:00:00+00:00,short,108513.43,105566.02,TP,2.5852,131.8473
BB v2 (Trend+RSI+Wide),2025-10-19 08:00:00+00:00,2025-10-19 09:00:00+00:00,short,106496.45,107507.37,SL,-1.3185,130.5288
BB v2 (Trend+RSI+Wide),2025-10-21 15:00:00+00:00,2025-10-21 17:00:00+00:00,long,113351.04,112091.45,SL,-1.3053,129.2236
BB v2 (Trend+RSI+Wide),2025-10-23 06:00:00+00:00,2025-10-23 07:00:00+00:00,long,110241.65,109303.32,SL,-1.2922,127.9313
BB v2 (Trend+RSI+Wide),2025-10-23 17:00:00+00:00,2025-10-23 19:00:00+00:00,long,111233.19,110331.48,SL,-1.2793,126.652
BB v2 (Trend+RSI+Wide),2025-10-26 09:00:00+00:00,2025-10-26 22:00:00+00:00,long,112464.7,114670.81,TP,2.533,129.185
BB v2 (Trend+RSI+Wide),2025-10-29 23:00:00+00:00,2025-10-30 02:00:00+00:00,short,110059.2,110958.75,SL,-1.2918,127.8932
BB v2 (Trend+RSI+Wide),2025-10-30 04:00:00+00:00,2025-10-30 05:00:00+00:00,short,108786.55,110406.96,SL,-1.2789,126.6143
BB v2 (Trend+RSI+Wide),2025-11-02 07:00:00+00:00,2025-11-02 21:00:00+00:00,long,110886.01,109998.62,SL,-1.2661,125.3481
BB v2 (Trend+RSI+Wide),2025-11-03 02:00:00+00:00,2025-11-03 09:00:00+00:00,short,109036.6,107120.59,TP,2.507,127.8551
BB v2 (Trend+RSI+Wide),2025-11-04 08:00:00+00:00,2025-11-04 16:00:00+00:00,short,104000.14,102204.01,TP,2.5571,130.4122
BB v2 (Trend+RSI+Wide),2025-11-04 17:00:00+00:00,2025-11-05 03:00:00+00:00,short,101085.31,102118.27,SL,-1.3041,129.1081
BB v2 (Trend+RSI+Wide),2025-11-09 18:00:00+00:00,2025-11-10 00:00:00+00:00,long,104487.05,106373.57,TP,2.5822,131.6902
BB v2 (Trend+RSI+Wide),2025-11-11 12:00:00+00:00,2025-11-11 21:00:00+00:00,short,104469.06,102681.23,TP,2.6338,134.324
BB v2 (Trend+RSI+Wide),2025-11-12 16:00:00+00:00,2025-11-13 03:00:00+00:00,short,101450.79,102291.66,SL,-1.3432,132.9808
BB v2 (Trend+RSI+Wide),2025-11-16 15:00:00+00:00,2025-11-17 00:00:00+00:00,short,94386.38,95293.79,SL,-1.3298,131.651
BB v2 (Trend+RSI+Wide),2025-11-17 17:00:00+00:00,2025-11-18 02:00:00+00:00,short,92683.47,90832.31,TP,2.633,134.284
BB v2 (Trend+RSI+Wide),2025-11-20 16:00:00+00:00,2025-11-21 02:00:00+00:00,short,87709.1,85403.73,TP,2.6857,136.9697
BB v2 (Trend+RSI+Wide),2025-11-26 17:00:00+00:00,2025-11-27 02:00:00+00:00,long,89942.11,91435.85,TP,2.7394,139.7091
BB v2 (Trend+RSI+Wide),2025-11-28 13:00:00+00:00,2025-11-28 16:00:00+00:00,long,92297.05,90971.75,SL,-1.3971,138.312
BB v2 (Trend+RSI+Wide),2025-12-02 14:00:00+00:00,2025-12-02 15:00:00+00:00,long,89157.06,90948.33,TP,2.7662,141.0782
BB v2 (Trend+RSI+Wide),2025-12-05 13:00:00+00:00,2025-12-05 16:00:00+00:00,short,90573.91,88878.69,TP,2.8216,143.8998
BB v2 (Trend+RSI+Wide),2025-12-07 14:00:00+00:00,2025-12-07 15:00:00+00:00,short,88224.41,89498.59,SL,-1.439,142.4608
BB v2 (Trend+RSI+Wide),2025-12-07 17:00:00+00:00,2025-12-07 21:00:00+00:00,long,90995.7,90123.94,SL,-1.4246,141.0362
BB v2 (Trend+RSI+Wide),2025-12-15 15:00:00+00:00,2025-12-16 15:00:00+00:00,short,86956.41,87875.88,SL,-1.4104,139.6258
